ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
3L,EOG091702PV,AGAP010536,5818262,5821153,0,1.7544328142554e-06
3L,EOG091706TV,AGAP010537,5821653,5822577,0,1.7544328142554e-06
3L,EOG09170A0V,AGAP010538,5822658,5823177,0,1.7544328142554e-06
3L,EOG091702NR,AGAP010539,5823672,5827165,0,1.7544328142554e-06
3L,EOG091703IA,AGAP010543,5999835,6001192,0,1.7544328142554e-06
3L,EOG091705SA,AGAP010544,6010298,6011372,0,1.7544328142554e-06
3L,EOG091704QN,AGAP010548,6175110,6176322,0,1.7544328142554e-06
3L,EOG0917039S,AGAP010549,6234902,6257148,0,1.7544328142554e-06
3L,EOG0917072F,AGAP010550,6251407,6252272,0,1.7544328142554e-06
3L,EOG091700CK,AGAP010551,6254864,6263402,0,1.7544328142554e-06
3L,EOG0917099Q,AGAP010552,6294912,6297108,0,1.7544328142554e-06
3L,EOG0917041A,AGAP010553,6298226,6306553,0,1.7544328142554e-06
3L,EOG09170545,AGAP010554,6307059,6307708,0,1.7544328142554e-06
3L,EOG091705WC,AGAP010555,6322962,6346554,0,1.7544328142554e-06
3L,EOG091708TX,AGAP010557,6369916,6370774,0,1.7544328142554e-06
3L,EOG091709DO,AGAP010558,6372390,6373035,0,1.7544328142554e-06
3L,EOG091704H7,AGAP010559,6373363,6374918,0.304,1.7544328142554e-06
3L,EOG091703FP,AGAP010561,6390515,6391736,0,1.7544328142554e-06
3L,EOG091700PH,AGAP010563,6406222,6411743,0,1.7544328142554e-06
3L,EOG091706ZT,AGAP010564,6420501,6421385,0,1.7544328142554e-06
3L,EOG09170B11,AGAP010565,6421596,6421931,0,1.7544328142554e-06
3L,EOG0917093T,AGAP010566,6429413,6430024,0,1.7544328142554e-06
3L,EOG091702GZ,AGAP010567,6433256,6436260,0,1.7544328142554e-06
3L,EOG091704JP,AGAP010568,6437208,6438871,0,1.7544328142554e-06
3L,EOG091700N5,AGAP010571,6441984,6445469,0,1.7544328142554e-06
3L,EOG091705R2,AGAP010572,6447253,6449089,0.847,1.7544328142554e-06
3L,EOG09170B3R,AGAP010573,6450254,6450502,0,1.7544328142554e-06
3L,EOG091703MA,AGAP010575,6454176,6456001,0,1.7544328142554e-06
3L,EOG091700IO,AGAP010577,6466694,6468852,0,1.7544328142554e-06
3L,EOG091702W2,AGAP010580,6474765,6475491,0,1.7544328142554e-06
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
3L,EOG09170063,AGAP010582,6495035,6501129,0,0
3L,EOG091706N4,AGAP010585,6543587,6544882,0,0
3L,EOG091706A1,AGAP010586,6547462,6548552,0,0
3L,EOG091701P4,AGAP010587,6549097,6552220,0,0
3L,EOG091703B3,AGAP010588,6553400,6555190,0.864,0
3L,EOG09170BOA,AGAP010589,6555874,6556086,0,0
3L,EOG091708HW,AGAP010590,6557791,6558535,0,0
3L,EOG091704DX,AGAP028408,6560954,6562759,0.776,0
3L,EOG09170A8X,AGAP010591,6563738,6564687,0,0
3L,EOG091708DK,AGAP010592,6565707,6566516,0,0
3L,EOG091705KH,AGAP010593,6568940,6569730,0,0
3L,EOG091708JF,AGAP010594,6571712,6572401,0,0
3L,EOG091707WC,AGAP010595,6577198,6578217,0,0
3L,EOG091702N8,AGAP010596,6591865,6595447,0,0
3L,EOG091701LN,AGAP010597,6789190,6794637,0,0
3L,EOG09170862,AGAP010598,6844023,6869787,0,0
3L,EOG091702JE,AGAP010599,7065959,7068610,0,0
3L,EOG09170AEN,AGAP010600,7093689,7094197,0,0
3L,EOG091709J1,AGAP010601,7098273,7098871,0,0
3L,EOG091706B4,AGAP010602,7103762,7104326,0,0
3L,EOG09170AI6,AGAP010603,7104678,7105220,0,0
3L,EOG09170B2Y,AGAP010606,7139493,7139833,0,0
3L,EOG09170700,AGAP010607,7140674,7141464,0,0
3L,EOG091708KX,AGAP010608,7146529,7151785,0,0
3L,EOG091709YZ,AGAP010609,7152157,7152618,0,0
3L,EOG091701FQ,AGAP010610,7152964,7155216,0,0
3L,EOG091701RD,AGAP010611,7159111,7167353,0,0
3L,EOG091708BV,AGAP010616,7226533,7227344,0,0
3L,EOG0917078A,AGAP010617,7244287,7245184,0,0
3L,EOG091703HJ,AGAP010621,7316110,7330690,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
3L,EOG091700A0,AGAP011030,14626518,14633447,0,0
3L,EOG091702MP,AGAP011031,14730422,14733225,0,0
3L,EOG091707E2,AGAP011032,14761655,14762470,0.772,0
3L,EOG091701N6,AGAP011033,14874867,14877711,0,0
3L,EOG0917002F,AGAP011034,15299371,15318611,0,0
3L,EOG091707VK,AGAP011035,15325082,15325852,0,0
3L,EOG0917006F,AGAP011036,15327979,15341249,0.724,0
3L,EOG091703B1,AGAP011037,15337201,15339120,0.836,0
3L,EOG091707JH,AGAP011038,15417381,15432426,0,0
3L,EOG091706IO,AGAP011039,15485159,15485817,0,0
3L,EOG0917028S,AGAP011041,15512328,15512939,0,0
3L,EOG091704ZB,AGAP011042,15672012,15673201,0,0
3L,EOG091701JR,AGAP011044,15726317,15729174,0,0
3L,EOG091702TF,AGAP011045,15731655,15734723,0,0
3L,EOG091703Z0,AGAP011046,15741429,15747297,0,0
3L,EOG091704S4,AGAP011047,15743938,15745275,0,0
3L,EOG091705MT,AGAP011050,15774210,15776890,0,0
3L,EOG091705Q7,AGAP011051,15778780,15779878,0,0
3L,EOG091705J8,AGAP011053,15784161,15785346,0,0
3L,EOG0917084O,AGAP011054,15789079,15789669,0,0
3L,EOG091702YX,AGAP011055,15794879,15797831,0,0
3L,EOG091706M0,AGAP011056,15798903,15799812,0,0
3L,EOG091702QJ,AGAP011057,15800142,15801207,0,0
3L,EOG091701OF,AGAP011058,15801834,15802541,0,0
3L,EOG091705M1,AGAP011060,15805306,15806325,0,0
3L,EOG0917057K,AGAP011061,15808210,15809335,0.894,0
3L,EOG091708UV,AGAP011062,15827269,15828098,0,0
3L,EOG09170BCC,AGAP011063,16089670,16089942,0,0
3L,EOG091706NW,AGAP011064,16136984,16138407,0,0
3L,EOG091705UM,AGAP011065,16180892,16182860,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
3L,EOG091706QW,AGAP011069,16235845,16237225,0,0.00393705819534539
3L,EOG0917015B,AGAP011070,16242351,16263775,0,0.00393705819534539
3L,EOG0917007Q,AGAP011075,16287281,16303556,0,0.00393705819534539
3L,EOG091708WV,AGAP011076,16304155,16304634,0,0.00393705819534539
3L,EOG091709MX,AGAP011077,16306291,16306967,0,0.00393705819534539
3L,EOG0917048O,AGAP011078,16307137,16308514,0,0.00393705819534539
3L,EOG091701D6,AGAP011079,16310760,16312746,0,0.00393705819534539
3L,EOG091702HS,AGAP011080,16316064,16320748,0,0.00393705819534539
3L,EOG09170BL1,AGAP011081,16321415,16321765,0,0.00393705819534539
3L,EOG091702GQ,AGAP011082,16325046,16332780,0,0.00393705819534539
3L,EOG0917029E,AGAP011084,16351133,16353867,0,0.00393705819534539
3L,EOG091701AE,AGAP011085,16358111,16363680,0,0.00393705819534539
3L,EOG091705FG,AGAP011086,16368237,16369300,0,0.00393705819534539
3L,EOG091700UH,AGAP011087,16433170,16452458,0,0.00393705819534539
3L,EOG091700KR,AGAP011089,16457549,16461141,0,0.00393705819534539
3L,EOG0917015Y,AGAP011092,16474901,16480123,0,0.00393705819534539
3L,EOG0917027U,AGAP011094,16563546,16569914,0.583,0.00393705819534539
3L,EOG091706MY,AGAP011096,16748600,16749619,0,0.00393705819534539
3L,EOG091701R8,AGAP011097,16798641,16820685,0.514,0.00393705819534539
3L,EOG09170685,AGAP011098,16824977,16825939,0,0.00393705819534539
3L,EOG091700AS,AGAP011099,16873002,16888797,0,0.00393705819534539
3L,EOG091702KF,AGAP011103,16954658,16956454,0,0.00393705819534539
3L,EOG091703SZ,AGAP011104,16990272,16991568,0,0.00393705819534539
3L,EOG091706UO,AGAP011105,16995322,16999221,0,0.00393705819534539
3L,EOG0917052E,AGAP011106,16999830,17000633,0,0.00393705819534539
3L,EOG09170ADJ,AGAP011107,17002432,17003006,0,0.00393705819534539
3L,EOG091700G6,AGAP011109,17014756,17017437,0,0.00393705819534539
3L,EOG091706OQ,AGAP028409,17018524,17019663,0,0.00393705819534539
3L,EOG091702QH,AGAP011110,17025705,17028014,0,0.00393705819534539
3L,EOG09170663,AGAP011111,17034389,17057435,0,0.00393705819534539
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
3L,EOG0917032N,AGAP011113,17190014,17214138,0,0
3L,EOG0917054K,AGAP011114,17223681,17224633,0,0
3L,EOG091705XJ,AGAP011115,17225647,17227494,0,0
3L,EOG091702RS,AGAP011116,17231246,17233523,0.923,0
3L,EOG091706M2,AGAP011117,17278947,17279930,0,0
3L,EOG0917004N,AGAP011118,17297536,17317257,0,0
3L,EOG091708WN,AGAP011119,17321651,17326556,0,0
3L,EOG091703PI,AGAP011122,17385395,17392239,0,0
3L,EOG09170072,AGAP011123,17413262,17420987,0,0
3L,EOG091700DP,AGAP011124,17421680,17427641,0,0
3L,EOG0917056A,AGAP011125,17428346,17429388,0,0
3L,EOG091701LB,AGAP011127,17432848,17438594,0,0
3L,EOG091706EO,AGAP011128,17557346,17571851,0.631,0
3L,EOG091704IU,AGAP011130,17686350,17687629,0,0
3L,EOG09170880,AGAP028410,17687750,17688929,0,0
3L,EOG091708R9,AGAP011131,17689378,17690225,0.474,0
3L,EOG091707ZT,AGAP011132,17690415,17691167,0,0
3L,EOG091702VY,AGAP011133,17692638,17694779,0,0
3L,EOG091706OE,AGAP011135,17786160,17787569,0,0
3L,EOG091702TL,AGAP011136,17789806,17790393,0,0
3L,EOG091705B4,AGAP011137,17791455,17792688,0,0
3L,EOG0917002X,AGAP011138,17798459,17819055,0,0
3L,EOG09170062,AGAP011139,17826307,17835151,0,0
3L,EOG091704BI,AGAP011141,17842826,17849785,0,0
3L,EOG091701E4,AGAP011142,17851295,17857514,0,0
3L,EOG09170B9X,AGAP011143,17876489,17876992,0,0
3L,EOG09170358,AGAP011145,17971526,17973691,0,0
3L,EOG091709JG,AGAP011148,17980326,17980808,0,0
3L,EOG091701ZN,AGAP011149,17981923,17984480,0.386,0
3L,EOG091707VW,AGAP011150,17985125,17985927,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
3L,EOG091700KT,AGAP011151,17986341,17986692,0.309,0
3L,EOG091704B5,AGAP011155,18091736,18092492,0,0
3L,EOG0917013Y,AGAP011156,18099046,18103388,0,0
3L,EOG091709QK,AGAP011157,18105562,18107018,0,0
3L,EOG091703NB,AGAP011160,18112749,18113828,0,0
3L,EOG091702D3,AGAP011161,18115145,18118550,0,0
3L,EOG0917003Q,AGAP011162,18121895,18129530,0,0
3L,EOG0917008T,AGAP011163,18133173,18140777,0,0
3L,EOG09170ABL,AGAP011164,18187720,18188223,0.26,0
3L,EOG091707QX,AGAP011165,18189231,18189990,0,0
3L,EOG091705EI,AGAP011166,18191585,18195623,0,0
3L,EOG09170734,AGAP011167,18204156,18205162,0,0
3L,EOG091707LB,AGAP011168,18206169,18207139,0,0
3L,EOG09170249,AGAP011169,18208899,18212003,0.463,0
3L,EOG09170280,AGAP011170,18220347,18222809,0,0
3L,EOG091704WF,AGAP011171,18223628,18224413,0,0
3L,EOG091704RZ,AGAP011172,18227817,18231273,0,0
3L,EOG091708B5,AGAP011173,18232386,18233643,0,0
3L,EOG091704CA,AGAP011174,18235010,18236628,0,0
3L,EOG09170BRE,AGAP011175,18239598,18240018,0,0
3L,EOG091701AU,AGAP011180,18286281,18289012,0,0
3L,EOG091703W7,AGAP011181,18290107,18291552,0,0
3L,EOG091705NH,AGAP011182,18293144,18295677,0,0
3L,EOG09170611,AGAP011183,18298968,18299980,0,0
3L,EOG0917041B,AGAP011184,18300373,18301255,0,0
