ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
X,EOG091700ZD,AGAP000002,582,15871,0,0
X,EOG091700G5,AGAP000007,84122,88605,0,0
X,EOG091705K9,AGAP000008,91254,94031,0,0
X,EOG091700R5,AGAP000009,98087,114021,0,0
X,EOG0917059T,AGAP000010,121207,123499,0,0
X,EOG091703WU,AGAP000011,128098,133631,0,0
X,EOG091703RP,AGAP000012,146275,147744,0,0
X,EOG0917089H,AGAP000013,152263,162876,0,0
X,EOG091705XV,AGAP000014,154424,155289,0,0
X,EOG0917004I,AGAP000015,192291,201610,0,0
X,EOG091706MK,AGAP000016,204445,207141,0,0
X,EOG09170026,AGAP000017,212901,233263,0,0
X,EOG091700JN,AGAP000019,284190,288873,0,0
X,EOG0917004G,AGAP000020,290994,299270,0,0
X,EOG091706DD,AGAP013504,305355,306473,0,0
X,EOG0917025Z,AGAP000022,309369,312980,0,0
X,EOG091709DR,AGAP000021,314677,315287,0,0
X,EOG091704Y4,AGAP000023,320251,323017,0,0
X,EOG091700RO,AGAP000025,331475,336151,0.922,0
X,EOG091703GP,AGAP000028,362499,363971,0,0
X,EOG091700RF,AGAP000032,408841,424966,0,0
X,EOG0917006I,AGAP000035,445028,452835,0,0
X,EOG0917004L,AGAP000037,461137,472416,0,0
X,EOG091703R5,AGAP000038,481592,483518,0,0
X,EOG091702HM,AGAP000039,494371,496095,0,0
X,EOG091702ZZ,AGAP000040,504661,509941,0,0
X,EOG091703D3,AGAP000041,512138,517675,0,0
X,EOG091700X7,AGAP000042,528363,534266,0,0
X,EOG0917020X,AGAP000043,610531,615856,0,0
X,EOG091704MR,AGAP000044,626572,628054,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
X,EOG0917037N,AGAP000881,16705403,16707113,0,0
X,EOG091704OD,AGAP000883,16713303,16714958,0.264,0
X,EOG09170208,AGAP000884,16721435,16727252,0,0
X,EOG0917016B,AGAP000885,16729033,16732820,0,0
X,EOG091704HC,AGAP000886,16737929,16741489,0,0
X,EOG0917043K,AGAP000887,16743736,16745470,0.945,0
X,EOG091709FL,AGAP000889,16748741,16756535,0.756,0
X,EOG09170568,AGAP000890,16763022,16764245,0.773,0
X,EOG0917029Y,AGAP000891,16768566,16771986,0,0
X,EOG0917006Z,AGAP000893,16803740,16812325,0,0
X,EOG091701X2,AGAP000894,16897458,16942574,0,0
X,EOG09170B9H,AGAP000897,16954826,16956153,0,0
X,EOG091700IS,AGAP000898,16961686,16969738,0,0
X,EOG0917067I,AGAP000899,16998331,17000803,0,0
X,EOG091704P8,AGAP000900,17020559,17023182,0,0
X,EOG0917035R,AGAP000901,17030535,17036473,0,0
X,EOG091702BB,AGAP000903,17046059,17051080,0,0
X,EOG091700B9,AGAP000904,17079069,17099182,0,0
X,EOG091708GQ,AGAP000906,17099980,17105902,0,0
X,EOG09170404,AGAP000907,17122994,17124751,0,0
X,EOG091703O8,AGAP000908,17125159,17134200,0,0
X,EOG091704IF,AGAP000909,17143847,17147464,0,0
X,EOG091708R4,AGAP000911,17155394,17156539,0,0
X,EOG091700YV,AGAP000912,17165876,17169527,0,0
X,EOG091702S6,AGAP000913,17173761,17178967,0,0
