ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
3L,EOG091706MI,AGAP010803,10603176,10603890,0,0
3L,EOG091706SO,AGAP010804,10632346,10637801,0,0
3L,EOG0917015A,AGAP010805,10668106,10672748,0,0
3L,EOG091701GS,AGAP010806,10693820,10694893,0,0
3L,EOG091703XR,AGAP010807,10707771,10711042,0,0
3L,EOG091701W2,AGAP010808,10711925,10718096,0,0
3L,EOG091700HA,AGAP010810,10791477,10797545,0,0
3L,EOG091705XB,AGAP010811,10908911,10910026,0,0
3L,EOG091700IB,AGAP010812,11001288,11007349,0,0
3L,EOG091700D5,AGAP010814,11185704,11190462,0,0
3L,EOG091701ZV,AGAP010817,11244116,11260285,0,0
3L,EOG09170BF3,AGAP010820,11302054,11303186,0,0
3L,EOG09170419,AGAP010821,11334659,11337261,0,0
3L,EOG0917035M,AGAP010823,11443685,11449916,0,0
3L,EOG09170B2Q,AGAP010824,11455464,11456019,0,0
3L,EOG0917057Z,AGAP010826,11509509,11510122,0,0
3L,EOG091704DT,AGAP010833,11652564,11654020,0,0
3L,EOG091701P0,AGAP010834,11719949,11722346,0,0
3L,EOG0917086H,AGAP010835,11724181,11724930,0,0
3L,EOG091706QS,AGAP010836,11725016,11726019,0.406,0
3L,EOG09170121,AGAP010837,11729140,11738943,0,0
3L,EOG091702M5,AGAP010838,11747293,11747774,0,0
3L,EOG091705Y6,AGAP010841,11852212,11861868,0,0
3L,EOG091703BR,AGAP010843,11875035,11885089,0,0
3L,EOG0917050J,AGAP010844,11895934,11896758,0,0
3L,EOG091708TA,AGAP010847,11945449,11945991,0,0
3L,EOG091707L9,AGAP010848,11966437,11967393,0,0
3L,EOG09170BAX,AGAP010849,11994371,11997205,0,0
3L,EOG0917040B,AGAP010850,12001724,12009711,0.432,0
3L,EOG091703E1,AGAP010851,12012686,12016397,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
3L,EOG091702IV,AGAP010961,13839199,13841038,0,0
3L,EOG091705JR,AGAP010963,13893149,13902774,0,0
3L,EOG091703BG,AGAP010966,13964171,13966158,0,0
3L,EOG091700VQ,AGAP010969,14048038,14062527,0,0
3L,EOG091700KZ,AGAP010970,14136670,14153767,0,0
3L,EOG0917045R,AGAP010971,14341371,14342747,0,0
3L,EOG091706EC,AGAP010972,14348746,14350819,0,0
