ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
2L,EOG0917008K,AGAP004827,4120678,4142005,0,1.14618784394439e-13
2L,EOG091703SQ,AGAP004828,4153261,4156465,0,1.14618784394439e-13
2L,EOG091707P1,AGAP004829,4159876,4171227,0,1.14618784394439e-13
2L,EOG09170625,AGAP004830,4184228,4185754,0,1.14618784394439e-13
2L,EOG09170687,AGAP004831,4201432,4202564,0,1.14618784394439e-13
2L,EOG091701O0,AGAP004832,4214235,4217433,0,1.14618784394439e-13
2L,EOG091702JZ,AGAP004833,4233579,4238089,0,1.14618784394439e-13
2L,EOG0917046X,AGAP004834,4243691,4249860,0,1.14618784394439e-13
2L,EOG091701BL,AGAP004835,4302587,4323649,0,1.14618784394439e-13
2L,EOG09170AQO,AGAP004839,4376961,4377458,0,1.14618784394439e-13
2L,EOG0917072Q,AGAP004840,4377502,4378519,0,1.14618784394439e-13
2L,EOG091700KO,AGAP004841,4382188,4388124,0,1.14618784394439e-13
2L,EOG0917072X,AGAP004842,4388695,4392236,0,1.14618784394439e-13
2L,EOG091701QY,AGAP004843,4389075,4391016,0,1.14618784394439e-13
2L,EOG091705CE,AGAP004844,4393035,4394190,0,1.14618784394439e-13
2L,EOG0917035T,AGAP004846,4405292,4427118,0,1.14618784394439e-13
2L,EOG091703GG,AGAP004847,4433671,4438248,0,1.14618784394439e-13
2L,EOG091705SR,AGAP004848,4438778,4440964,0,1.14618784394439e-13
2L,EOG091707SH,AGAP004849,4441964,4442904,0,1.14618784394439e-13
2L,EOG09170019,AGAP004850,4448317,4459825,0,1.14618784394439e-13
2L,EOG091706YZ,AGAP004851,4463307,4464450,0,1.14618784394439e-13
2L,EOG091700FG,AGAP004852,4468458,4474213,0,1.14618784394439e-13
2L,EOG09170241,AGAP004853,4476884,4479415,0,1.14618784394439e-13
2L,EOG091700FS,AGAP004854,4484191,4489084,0,1.14618784394439e-13
2L,EOG091704B4,AGAP004855,4492324,4493945,0,1.14618784394439e-13
2L,EOG091704I9,AGAP004856,4495104,4496644,0,1.14618784394439e-13
