ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
2L,EOG091702MH,AGAP004726,2805466,2807762,0.832,0
2L,EOG091704QE,AGAP004727,2812213,2814510,0,0
2L,EOG091707FR,AGAP004728,2824043,2831367,0,0
2L,EOG091703IB,AGAP004729,2845174,2847278,0,0
2L,EOG091706L3,AGAP004730,2865742,2866766,0,0
2L,EOG091706FK,AGAP004731,2867613,2884739,0,0
2L,EOG091700VA,AGAP004732,2898562,2906163,0,0
2L,EOG091702EE,AGAP004733,2917673,2919864,0,0
2L,EOG091702Y1,AGAP004734,2920496,2930688,0,0
2L,EOG091704T2,AGAP004735,2966120,2967435,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
2L,EOG0917069N,AGAP004736,2968766,2969814,0,0
2L,EOG0917054Y,AGAP004737,2970769,2972435,0,0
2L,EOG091701RQ,AGAP004738,2972794,2974434,0,0
2L,EOG091705Z0,AGAP004739,2976219,2977875,0,0
2L,EOG09170720,AGAP004740,2982984,2983914,0.296,0
2L,EOG091705ST,AGAP004741,2997029,2998143,0,0
2L,EOG091700OP,AGAP004742,2999465,3004703,0,0
2L,EOG09170459,AGAP004744,3021924,3025400,0,0
2L,EOG0917021E,AGAP004746,3030774,3033159,0,0
2L,EOG0917012W,AGAP004747,3034078,3037570,0.409,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
2L,EOG09170A20,AGAP004771,3328939,3340228,0,0
2L,EOG091700K9,AGAP004772,3348417,3353159,0,0
2L,EOG091703NX,AGAP004773,3360197,3361330,0,0
2L,EOG091700FK,AGAP004774,3389141,3398032,0.956,0
2L,EOG0917036P,AGAP004775,3401188,3415683,0,0
2L,EOG091703KW,AGAP004776,3402678,3404552,0,0
2L,EOG091700XI,AGAP004780,3453793,3459344,0,0
2L,EOG0917056S,AGAP004781,3464650,3465836,0,0
2L,EOG091700QO,AGAP004782,3469348,3473011,0,0
2L,EOG091703Y5,AGAP004784,3520010,3521879,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
2L,EOG0917067G,AGAP004785,3542108,3544112,0,0
2L,EOG091703J1,AGAP004787,3552547,3554642,0.338,0
2L,EOG09170BYK,AGAP004788,3573816,3574066,0,0
2L,EOG091706UM,AGAP004789,3574270,3575312,0,0
2L,EOG0917044R,AGAP004792,3580207,3583245,0,0
2L,EOG091703TV,AGAP004793,3585443,3590507,0.556,0
2L,EOG091705LD,AGAP004794,3597065,3598346,0,0
2L,EOG0917038T,AGAP004795,3615294,3630472,0,0
2L,EOG0917010C,AGAP004798,3639037,3645635,0,0
2L,EOG091708WX,AGAP004799,3720965,3721591,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
2L,EOG0917008K,AGAP004827,4120678,4142005,0.742,0
2L,EOG091703SQ,AGAP004828,4153261,4156465,0,0
2L,EOG091707P1,AGAP004829,4159876,4171227,0,0
2L,EOG09170625,AGAP004830,4184228,4185754,0,0
2L,EOG09170687,AGAP004831,4201432,4202564,0,0
2L,EOG091701O0,AGAP004832,4214235,4217433,0,0
2L,EOG091702JZ,AGAP004833,4233579,4238089,0,0
2L,EOG0917046X,AGAP004834,4243691,4249860,0,0
2L,EOG091701BL,AGAP004835,4302587,4323649,0,0
2L,EOG09170AQO,AGAP004839,4376961,4377458,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
2L,EOG091706YZ,AGAP004851,4463307,4464450,0,0.00169739522691466
2L,EOG091700FG,AGAP004852,4468458,4474213,0.286,0.00169739522691466
2L,EOG09170241,AGAP004853,4476884,4479415,0,0.00169739522691466
2L,EOG091700FS,AGAP004854,4484191,4489084,0,0.00169739522691466
2L,EOG091704B4,AGAP004855,4492324,4493945,0,0.00169739522691466
2L,EOG091704I9,AGAP004856,4495104,4496644,0,0.00169739522691466
2L,EOG091700UE,AGAP004858,4498818,4500330,0,0.00169739522691466
2L,EOG091706R4,AGAP004859,4502064,4503060,0,0.00169739522691466
2L,EOG091706U5,AGAP004861,4512483,4516244,0,0.00169739522691466
2L,EOG091701KF,AGAP004862,4554530,4565883,0,0.00169739522691466
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
2L,EOG09170BQ1,AGAP004875,4830049,4830309,0,6.70856927588121e-09
2L,EOG0917051P,AGAP004876,4845959,4847193,0,6.70856927588121e-09
2L,EOG091700ZH,AGAP004877,4852047,4865290,0,6.70856927588121e-09
2L,EOG091704AC,AGAP004879,4879247,4880564,0,6.70856927588121e-09
2L,EOG091705OC,AGAP004880,4905578,4908474,0,6.70856927588121e-09
2L,EOG09170218,AGAP004881,4926047,4932193,0,6.70856927588121e-09
