ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
3R,EOG091703LD,AGAP007776,620123,729721,0,0
3R,EOG091700I1,AGAP007778,746097,750795,0,0
3R,EOG091703HQ,AGAP007779,751509,753482,0,0
3R,EOG09170AUS,AGAP007780,755284,760839,0,0
3R,EOG09170BS1,AGAP013717,758677,758859,0,0
3R,EOG091708SO,AGAP007781,763409,767876,0,0
3R,EOG091703S3,AGAP007782,784499,786566,0.481,0
3R,EOG091703JS,AGAP007783,820515,822514,0,0
3R,EOG091701SR,AGAP007784,833413,836343,0,0
3R,EOG091706SG,AGAP007785,836945,837877,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
3R,EOG091700WQ,AGAP007823,1436009,1440692,0,0
3R,EOG091708CS,AGAP007824,1464254,1465183,0,0
3R,EOG091700AA,AGAP007826,1476504,1482602,0,0
3R,EOG0917098N,AGAP013722,1480514,1481116,0,0
3R,EOG091703ZJ,AGAP007827,1485062,1486754,0.481,0
3R,EOG091704JM,AGAP007828,1487731,1489011,0,0
3R,EOG091700SH,AGAP007829,1494129,1499745,0,0
3R,EOG09170BDY,AGAP007830,1500815,1501400,0,0
3R,EOG091702OP,AGAP007832,1519873,1522927,0,0
3R,EOG0917017R,AGAP007833,1524552,1529558,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
3R,EOG0917074J,AGAP007882,2464384,2465145,0,0
3R,EOG091703BE,AGAP007883,2465325,2467501,0.396,0
3R,EOG09170AM1,AGAP007886,2472738,2474568,0,0
3R,EOG091702SR,AGAP007887,2509390,2512476,0,0
3R,EOG091700F0,AGAP007888,2514846,2527095,0,0
3R,EOG09170109,AGAP007891,2530537,2533785,0,0
3R,EOG091700H9,AGAP007892,2538876,2551401,0.825,0
3R,EOG09170AHV,AGAP007893,2560378,2560814,0,0
3R,EOG091701X0,AGAP007894,2560923,2563317,0,0
3R,EOG091702GO,AGAP007895,2563728,2566423,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
3R,EOG0917031U,AGAP007896,2568193,2570564,0,3.00032300726381e-14
3R,EOG09170692,AGAP007897,2572155,2573249,0,3.00032300726381e-14
3R,EOG09170079,AGAP007900,2576518,2579805,0,3.00032300726381e-14
3R,EOG0917083H,AGAP007899,2584246,2585091,0,3.00032300726381e-14
3R,EOG091701P2,AGAP007902,2595121,2602225,0,3.00032300726381e-14
3R,EOG0917036F,AGAP007903,2604939,2609001,0.455,3.00032300726381e-14
3R,EOG091703A8,AGAP007904,2605246,2607078,0,3.00032300726381e-14
3R,EOG09170029,AGAP007905,2610532,2619915,0,3.00032300726381e-14
3R,EOG09170BRH,AGAP007906,2639446,2639682,0,3.00032300726381e-14
3R,EOG09170A94,AGAP007907,2643010,2643264,0,3.00032300726381e-14
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
3R,EOG091702K1,AGAP007909,2671044,2672384,0,0
3R,EOG091709JM,AGAP007910,2715973,2716919,0,0
3R,EOG0917028L,AGAP007911,2717869,2720124,0,0
3R,EOG09170BFO,AGAP007913,2721623,2722079,0.332,0
3R,EOG091701NG,AGAP007914,2722526,2725328,0,0
3R,EOG091701IM,AGAP007916,2782414,2785612,0.907,0
3R,EOG091700FH,AGAP007917,2787755,2792364,0,0
3R,EOG09170055,AGAP007918,2800614,2805240,0,0
3R,EOG091700XE,AGAP007919,2807292,2813444,0,0
3R,EOG0917015J,AGAP007921,2822568,2825762,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
3R,EOG0917068A,AGAP007933,3138988,3140001,0,0
3R,EOG091704ID,AGAP007935,3148064,3167157,0.53,0
3R,EOG091709DG,AGAP007936,3211931,3212580,0,0
3R,EOG0917063J,AGAP007938,3214448,3217145,0,0
3R,EOG091700LA,AGAP007939,3218295,3221971,0,0
3R,EOG09170394,AGAP007941,3228477,3230605,0,0
3R,EOG091704EC,AGAP007942,3231665,3241010,0,0
3R,EOG09170BTK,AGAP007943,3243355,3243861,0,0
3R,EOG091703ZG,AGAP007945,3250860,3252530,0,0
3R,EOG091700W0,AGAP007946,3252794,3255036,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
3R,EOG091706ES,AGAP013725,3628192,3629316,0,0
3R,EOG091701JF,AGAP007978,3629577,3634190,0,0
3R,EOG091705QL,AGAP013732,3635131,3636574,0,0
3R,EOG091706ZO,AGAP007979,3640949,3642000,0,0
3R,EOG091709MG,AGAP007980,3648647,3649500,0,0
3R,EOG091705NW,AGAP007981,3651890,3655557,0.871,0
3R,EOG09170230,AGAP007982,3659631,3661799,0,0
3R,EOG091704FF,AGAP007983,3662878,3665290,0,0
3R,EOG091701DB,AGAP007984,3668052,3670907,0,0
3R,EOG0917080E,AGAP007985,3736069,3752570,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
3R,EOG09170360,AGAP007987,3797851,3801434,0,0
3R,EOG091704XE,AGAP007988,3825061,3826584,0,0
3R,EOG091700IH,AGAP007989,3827653,3832913,0,0
3R,EOG091705B9,AGAP007991,3834889,3839044,0,0
3R,EOG091703L4,AGAP007990,3835173,3836817,0,0
3R,EOG091704YR,AGAP028135,3840693,3845812,0,0
3R,EOG091702OJ,AGAP007992,3850538,3854632,0,0
3R,EOG09170C07,AGAP007993,3876269,3877121,0.647,0
3R,EOG091709U5,AGAP013715,3882309,3882973,0,0
3R,EOG09170895,AGAP007994,3889324,3890199,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
3R,EOG091702BQ,AGAP007998,3976727,3979643,0.531,0
3R,EOG091700IA,AGAP007999,3980964,3985887,0,0
3R,EOG09170AMK,AGAP013773,3986816,3987665,0,0
3R,EOG091706P5,AGAP008000,3987934,3988800,0,0
3R,EOG09170B6A,AGAP013733,3989148,3989630,0,0
3R,EOG091707NG,AGAP008001,3991467,3992246,0,0
