ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
2L,EOG0917063C,AGAP004677,157496,181213,0,0
2L,EOG091705C2,AGAP004678,203866,204956,0,0
2L,EOG091704OY,AGAP004679,208417,210276,0,0
2L,EOG091709JI,AGAP004680,271285,271815,0.254,0
2L,EOG09170387,AGAP004682,433503,461082,0,0
2L,EOG091701WO,AGAP004683,485737,488369,0.493,0
2L,EOG09170AW4,AGAP004684,493039,493543,0,0
2L,EOG09170156,AGAP004685,493633,497560,0,0
2L,EOG091703UY,AGAP004686,742521,747021,0,0
2L,EOG09170A9V,AGAP004688,1018044,1019196,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
2L,EOG091706JI,AGAP004716,2624121,2627818,0,0
2L,EOG091703CE,AGAP004717,2643650,2679635,0,0
2L,EOG091705NI,AGAP004718,2687938,2714108,0,0
2L,EOG09170581,AGAP004719,2714552,2719933,0,0
2L,EOG09170510,AGAP004720,2740452,2742060,0,0
2L,EOG091703XY,AGAP004721,2749855,2751776,0,0
2L,EOG091707JY,AGAP004722,2752440,2753193,0,0
2L,EOG091709GL,AGAP004723,2756804,2760192,0.509,0
2L,EOG091702WQ,AGAP004724,2775211,2796481,0,0
2L,EOG091701V9,AGAP004725,2798074,2801011,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
2L,EOG09170C22,AGAP004748,3038051,3038283,0,0
2L,EOG091704CS,AGAP004749,3038802,3040142,0,0
2L,EOG091700ON,AGAP004751,3052358,3056687,0,0
2L,EOG0917055W,AGAP004753,3058060,3061830,0.567,0
2L,EOG0917045I,AGAP004754,3063136,3064661,0,0
2L,EOG091705BV,AGAP004755,3065696,3066950,0,0
2L,EOG0917056H,AGAP004756,3066973,3068278,0,0
2L,EOG09170B7V,AGAP013546,3068763,3069158,0,0
2L,EOG091706I8,AGAP004757,3069282,3070377,0.276,0
2L,EOG0917068J,AGAP004758,3070767,3072193,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
2L,EOG091701MF,AGAP004800,3729952,3733779,0,0
2L,EOG091700CQ,AGAP004801,3738214,3744072,0,0
2L,EOG091704QK,AGAP004802,3746102,3747412,0,0
2L,EOG091703UX,AGAP004803,3747715,3749485,0.501,0
2L,EOG091708KW,AGAP004804,3749985,3750643,0,0
2L,EOG0917014E,AGAP004805,3758094,3777514,0,0
2L,EOG091709CV,AGAP004806,3779430,3780011,0,0
2L,EOG091709GA,AGAP004807,3780524,3781138,0,0
2L,EOG091701SI,AGAP004808,3790242,3793167,0,0
2L,EOG0917005E,AGAP004809,3793708,3797295,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
2L,EOG091708HZ,AGAP004810,3798626,3799390,0,0.0058344796407176
2L,EOG09170AAK,AGAP004811,3800490,3801233,0,0.0058344796407176
2L,EOG0917019O,AGAP004812,3803387,3807311,0,0.0058344796407176
2L,EOG09170AEF,AGAP004814,3825976,3826708,0,0.0058344796407176
2L,EOG0917082F,AGAP004816,3839526,3840275,0.323,0.0058344796407176
2L,EOG091701M8,AGAP004817,3844469,3852663,0,0.0058344796407176
2L,EOG091708G1,AGAP004819,3861247,3869625,0,0.0058344796407176
2L,EOG091705C4,AGAP004823,3915261,3917699,0,0.0058344796407176
2L,EOG091703S6,AGAP004824,3953487,3982092,0,0.0058344796407176
2L,EOG091701C3,AGAP004825,3992654,3996254,0,0.0058344796407176
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
2L,EOG0917008K,AGAP004827,4120678,4142005,0,0
2L,EOG091703SQ,AGAP004828,4153261,4156465,0,0
2L,EOG091707P1,AGAP004829,4159876,4171227,0,0
2L,EOG09170625,AGAP004830,4184228,4185754,0,0
2L,EOG09170687,AGAP004831,4201432,4202564,0,0
2L,EOG091701O0,AGAP004832,4214235,4217433,0,0
2L,EOG091702JZ,AGAP004833,4233579,4238089,0,0
2L,EOG0917046X,AGAP004834,4243691,4249860,0,0
2L,EOG091701BL,AGAP004835,4302587,4323649,0,0
2L,EOG09170AQO,AGAP004839,4376961,4377458,0.536,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
2L,EOG0917072Q,AGAP004840,4377502,4378519,0,0
