ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
3R,EOG0917005C,AGAP007731,13819,21758,0,0
3R,EOG0917014O,AGAP007732,24236,38945,0,0
3R,EOG0917020F,AGAP007734,57849,62977,0,0
3R,EOG091704O1,AGAP007737,150177,153466,0,0
3R,EOG0917039B,AGAP007738,166770,168358,0,0
3R,EOG091703KR,AGAP007739,170090,172231,0,0
3R,EOG09170BK4,AGAP007740,173065,173808,0,0
3R,EOG091705K6,AGAP007741,174282,175338,0,0
3R,EOG091701ST,AGAP007742,176422,179263,0,0
3R,EOG091702X1,AGAP007743,183895,191933,0.766,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
3R,EOG0917037Z,AGAP007847,1975613,1991158,0,0
3R,EOG0917003U,AGAP007849,2034935,2094208,0,0
3R,EOG09170873,AGAP007851,2114682,2115497,0,0
3R,EOG091704I6,AGAP013726,2117529,2118273,0,0
3R,EOG09170BK0,AGAP013775,2127528,2127823,0,0
3R,EOG091709JV,AGAP007853,2127898,2128371,0,0
3R,EOG091702TA,AGAP007854,2141595,2167641,0,0
3R,EOG091704NO,AGAP007856,2204835,2206312,0,0
3R,EOG091700VT,AGAP007857,2246181,2251588,0,0
3R,EOG091702R1,AGAP007858,2252046,2254069,0.669,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
3R,EOG091707HB,AGAP007872,2404198,2404962,0,0
3R,EOG0917002K,AGAP007873,2406093,2413891,0.403,0
3R,EOG091702X5,AGAP007874,2414347,2417389,0,0
3R,EOG091704X1,AGAP007875,2417829,2419754,0.902,0
3R,EOG091709SG,AGAP013741,2419811,2420289,0,0
3R,EOG091700GH,AGAP007877,2424915,2435748,0,0
3R,EOG091703BW,AGAP007878,2456409,2458069,0,0
3R,EOG091701EV,AGAP007879,2459677,2460769,0,0
3R,EOG0917066N,AGAP007880,2461233,2462248,0,0
3R,EOG091704AG,AGAP007881,2462906,2464102,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
3R,EOG0917031U,AGAP007896,2568193,2570564,0,0
3R,EOG09170692,AGAP007897,2572155,2573249,0,0
3R,EOG09170079,AGAP007900,2576518,2579805,0,0
3R,EOG0917083H,AGAP007899,2584246,2585091,0,0
3R,EOG091701P2,AGAP007902,2595121,2602225,0,0
3R,EOG0917036F,AGAP007903,2604939,2609001,0,0
3R,EOG091703A8,AGAP007904,2605246,2607078,0.777,0
3R,EOG09170029,AGAP007905,2610532,2619915,0,0
3R,EOG09170BRH,AGAP007906,2639446,2639682,0,0
3R,EOG09170A94,AGAP007907,2643010,2643264,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
3R,EOG091702K1,AGAP007909,2671044,2672384,0,0
