ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
3L,EOG09170ACK,AGAP010512,5337223,5339455,0,0
3L,EOG0917058G,AGAP010514,5547073,5561809,0,0
3L,EOG091707E9,AGAP010515,5567453,5568148,0,0
3L,EOG091705CW,AGAP010516,5569184,5580440,0,0
3L,EOG0917078G,AGAP010517,5581880,5582955,0,0
3L,EOG0917023H,AGAP010518,5584080,5586959,0,0
3L,EOG0917007M,AGAP010519,5618046,5629709,0,0
3L,EOG091701KU,AGAP010530,5676680,5680085,0.864,0
3L,EOG09170866,AGAP010534,5791449,5813872,0,0
3L,EOG091706GG,AGAP010535,5816818,5817756,0.81,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
3L,EOG091700RP,AGAP010638,7837545,7849506,0,0
3L,EOG091709AZ,AGAP010640,7898432,7902665,0,0
3L,EOG091703H4,AGAP010641,7909516,7916865,0,0
3L,EOG09170BUU,AGAP010642,7927581,7927856,0,0
3L,EOG091705UJ,AGAP010644,7937007,7938312,0,0
3L,EOG091700OA,AGAP010646,7943883,7961060,0,0
3L,EOG091707JW,AGAP010647,7954213,7954764,0,0
3L,EOG091704W0,AGAP010648,7964187,7965356,0.882,0
3L,EOG091706KA,AGAP010649,7968501,7969835,0.704,0
3L,EOG091705Z3,AGAP010650,7970287,7971357,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
3L,EOG091702RO,AGAP010702,8750491,8753304,0,0
3L,EOG09170470,AGAP010703,8753407,8754830,0.631,0
3L,EOG091709UA,AGAP010705,8820288,8822984,0,0
3L,EOG091701X3,AGAP010706,8864188,8865580,0,0
3L,EOG091700M6,AGAP010710,8895757,8899831,0,0
3L,EOG09170120,AGAP010711,8901560,8904939,0.381,0
3L,EOG091704X7,AGAP010712,8915389,8916504,0,0
3L,EOG091704LH,AGAP010713,8916682,8918139,0.312,0
3L,EOG091700W4,AGAP010715,8923263,8931171,0,0
3L,EOG09170AVV,AGAP010716,8936431,8936703,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
3L,EOG091700W8,AGAP010761,9922250,9922975,0.665,3.02874133953751e-11
3L,EOG091706NJ,AGAP010764,10011523,10012497,0,3.02874133953751e-11
3L,EOG091704D7,AGAP010766,10021853,10023142,0.272,3.02874133953751e-11
3L,EOG091701U2,AGAP010767,10025766,10070878,0,3.02874133953751e-11
3L,EOG091708I0,AGAP010768,10101271,10102258,0,3.02874133953751e-11
3L,EOG091703CP,AGAP010770,10105922,10107926,0,3.02874133953751e-11
