ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
X,EOG091702HZ,AGAP000714,12757892,12760135,0,0
X,EOG091703RR,AGAP013520,12767186,12769138,0,0
X,EOG091700WD,AGAP013172,12771474,12773520,0,0
X,EOG09170A9V,AGAP013040,12801701,12802804,0.467,0
X,EOG091705I3,AGAP000715,12859844,12886948,0,0
X,EOG091702P8,AGAP000717,13042760,13046835,0,0
X,EOG091702DR,AGAP000718,13057069,13066946,0,0
X,EOG0917047K,AGAP000719,13067687,13073294,0,0
X,EOG091700N3,AGAP000720,13096618,13124464,0,0
X,EOG091705GG,AGAP000721,13134120,13136720,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
X,EOG091703SN,AGAP000723,13142832,13150270,0,0
X,EOG091703QS,AGAP000724,13154935,13156918,0,0
X,EOG091706G3,AGAP000725,13159583,13160697,0.508,0
X,EOG091707HS,AGAP000728,13240275,13249547,0,0
X,EOG091703CO,AGAP000732,13402820,13404913,0,0
X,EOG091706K8,AGAP000733,13412128,13413479,0,0
X,EOG091706NE,AGAP000734,13417984,13420093,0,0
X,EOG09170712,AGAP000736,13432331,13433400,0,0
X,EOG091705LA,AGAP000737,13437823,13440117,0,0
X,EOG091707K3,AGAP000738,13457281,13458634,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
X,EOG091704Y6,AGAP001052,20969946,21116818,0,0
X,EOG09170ADU,AGAP001053,21347331,21367404,0,0
X,EOG0917065G,AGAP013021,21608360,21721612,0,0
X,EOG0917096P,AGAP001056,21755830,21762593,0,0
X,EOG091706RZ,AGAP001058,21772459,21773678,0.269,0
X,EOG0917017C,AGAP001061,22104915,22212120,0,0
X,EOG0917081Y,AGAP001064,22293237,22319207,0,0
X,EOG091703G4,AGAP001065,22328619,22330127,0,0
X,EOG091708VH,AGAP001068,22390607,22391155,0,0
X,EOG091707AG,AGAP001069,22455323,22488001,0,0
