ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
3R,EOG091703KS,AGAP028055,2836386,2838097,0,0
3R,EOG091709PB,AGAP007922,2838297,2838771,0,0
3R,EOG0917006D,AGAP007923,2839732,2853978,0,0
3R,EOG0917000E,AGAP007924,2856038,2897844,0,0
3R,EOG091700D4,AGAP007925,2908891,2916228,0,0
3R,EOG0917029S,AGAP007926,2917276,2919440,0,0
3R,EOG091709UT,AGAP007927,2920433,2920903,0,0
3R,EOG0917088A,AGAP007929,2940915,2941661,0,0
3R,EOG091706YQ,AGAP007930,3046904,3048440,0.685,0
3R,EOG091705G3,AGAP007932,3126538,3127922,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
3R,EOG091703ZK,AGAP008050,4862845,4864782,0,0
3R,EOG09170A8R,AGAP008051,4866908,4867291,0,0
3R,EOG091703RV,AGAP008053,4869745,4871623,0,0
3R,EOG09170A80,AGAP008054,4880891,4881271,0,0
3R,EOG0917090F,AGAP008055,4883556,4884159,0,0
3R,EOG09170BG2,AGAP008056,4886197,4886494,0,0
3R,EOG09170849,AGAP008058,4904523,4916067,0,0
3R,EOG091709JJ,AGAP013754,4919592,4920413,0,0
3R,EOG09170A1C,AGAP008059,4931666,4932382,0,0
3R,EOG091703PA,AGAP008060,4934452,4937218,0.636,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
3R,EOG091704HU,AGAP008074,5086866,5088471,0.37,0
3R,EOG09170BRZ,AGAP008075,5096002,5099077,0,0
3R,EOG091700BD,AGAP008077,5106746,5120492,0,0
3R,EOG091709S4,AGAP008078,5198304,5198979,0,0
3R,EOG091700S9,AGAP008080,5223883,5229432,0,0
3R,EOG091701P6,AGAP008081,5230476,5234018,0,0
3R,EOG091706EX,AGAP008082,5238651,5239536,0,0
3R,EOG091705J9,AGAP008083,5269317,5271374,0,0
3R,EOG091707KA,AGAP008084,5288884,5289904,0,0
3R,EOG091700OS,AGAP008085,5290827,5295046,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
3R,EOG0917056L,AGAP008230,7206258,7207760,0,0
3R,EOG091701SC,AGAP008232,7436657,7478834,0,0
3R,EOG091702CL,AGAP008233,7543169,7544732,0,0
3R,EOG091709OZ,AGAP008234,7544828,7545393,0.529,0
3R,EOG091706JC,AGAP008235,7548888,7550549,0,0
3R,EOG091700IN,AGAP008236,7550870,7558593,0,0
3R,EOG091704M8,AGAP008237,7560087,7562432,0,0
3R,EOG09170633,AGAP008238,7563678,7565339,0,0
3R,EOG091700NU,AGAP008239,7566776,7571675,0,0
3R,EOG0917035N,AGAP008241,7587536,7590724,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
3R,EOG091700GZ,AGAP008318,8957262,8964788,0,0
3R,EOG091705RM,AGAP008319,8966535,8967421,0,0
3R,EOG091701Q2,AGAP008320,9036066,9046160,0,0
3R,EOG091701VT,AGAP008321,9105221,9109056,0,0
3R,EOG091707HH,AGAP008322,9112439,9113227,0.307,0
3R,EOG09170ASC,AGAP008323,9120749,9124734,0,0
3R,EOG091700JV,AGAP008324,9134926,9140756,0,0
3R,EOG0917080B,AGAP008325,9141589,9142476,0,0
3R,EOG09170248,AGAP008326,9143119,9145275,0,0
3R,EOG091705HG,AGAP008327,9151291,9152544,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
3R,EOG09170BPF,AGAP008460,10900248,10900829,0,0
3R,EOG091708YX,AGAP008465,10910911,10911724,0,0
3R,EOG09170C1T,AGAP028057,10912886,10913371,0,0
3R,EOG091702UP,AGAP008467,10915427,10917570,0,0
3R,EOG0917001E,AGAP028049,10918682,10925810,0,0
3R,EOG0917004B,AGAP008468,10926342,10933361,0,0
3R,EOG091701MT,AGAP008469,10933683,10936447,0,0
3R,EOG091700DW,AGAP008471,10939024,10982241,0,0
3R,EOG091702DN,AGAP008472,10986711,10988827,0.679,0
3R,EOG091700LY,AGAP008473,10991509,10997479,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
3R,EOG091702DT,AGAP008755,17098773,17122501,0.326,0
3R,EOG091705ED,AGAP008756,17129686,17131211,0,0
3R,EOG091707CT,AGAP008757,17131916,17132811,0,0
3R,EOG0917059E,AGAP008758,17133142,17135472,0,0
3R,EOG091702L7,AGAP008759,17137047,17139240,0,0
3R,EOG0917052J,AGAP008760,17140344,17142272,0,0
3R,EOG09170749,AGAP008761,17142851,17143497,0,0
