ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
X,EOG091704XK,AGAP000091,1532552,1533804,0,0
X,EOG091706BH,AGAP000092,1537790,1538972,0.283,0
X,EOG091709EK,AGAP000093,1542045,1543016,0,0
X,EOG091709CE,AGAP013034,1545481,1546081,0,0
X,EOG0917063I,AGAP000094,1548193,1549202,0,0
X,EOG09170182,AGAP000095,1550367,1558031,0,0
X,EOG09170BLS,AGAP000096,1565828,1566134,0,0
X,EOG091705RL,AGAP000097,1574720,1576092,0,0
X,EOG091702DX,AGAP000098,1578806,1580422,0,0
X,EOG091701WZ,AGAP000099,1609322,1620721,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
X,EOG091703AB,AGAP000159,2783681,2816293,0,0
X,EOG091706YB,AGAP000160,2807479,2809031,0,0
X,EOG091701J1,AGAP000161,2822718,2830085,0,0
X,EOG09170320,AGAP000162,2832497,2836070,0,0
X,EOG091709W2,AGAP000163,2844075,2846331,0.303,0
X,EOG0917069X,AGAP000164,2848251,2849270,0,0
X,EOG091707UU,AGAP000165,2849465,2850865,0,0
X,EOG0917066S,AGAP000166,2853227,2855005,0,0
X,EOG091706K1,AGAP000167,2866506,2869443,0,0
X,EOG0917018Y,AGAP000168,2892774,2895064,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
X,EOG091702CZ,AGAP013097,15800223,15802367,0.41,0
X,EOG0917030F,AGAP012991,15826358,15829097,0,0
X,EOG091706A9,AGAP000858,15833868,15836389,0,0
X,EOG091707GE,AGAP000859,15838050,15838923,0,0
X,EOG091702G9,AGAP000860,15841786,15848469,0,0
X,EOG091701XD,AGAP000861,15861007,15868189,0,0
X,EOG0917015L,AGAP000862,15870891,15873945,0,0
X,EOG091706G5,AGAP000863,16014866,16027418,0,0
X,EOG091706VT,AGAP000864,16090288,16093450,0,0
X,EOG0917013T,AGAP000865,16104446,16138308,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
X,EOG09170401,AGAP000868,16177134,16179371,0,0
X,EOG091700N1,AGAP000869,16222088,16237104,0,0
X,EOG091700D9,AGAP000870,16247673,16258053,0.286,0
X,EOG091704BX,AGAP000871,16316522,16317178,0,0
X,EOG091702D8,AGAP000874,16431518,16435201,0,0
X,EOG091700T0,AGAP000875,16526579,16535047,0,0
X,EOG091706OR,AGAP000876,16612688,16613803,0,0
X,EOG091703CF,AGAP000877,16619141,16621031,0,0
X,EOG091705ZN,AGAP000878,16635818,16636981,0,0
X,EOG0917035J,AGAP000879,16665872,16671397,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
X,EOG091703O8,AGAP000908,17125159,17134200,0.427,0
X,EOG091704IF,AGAP000909,17143847,17147464,0,0
X,EOG091708R4,AGAP000911,17155394,17156539,0,0
X,EOG091700YV,AGAP000912,17165876,17169527,0,0
X,EOG091702S6,AGAP000913,17173761,17178967,0.384,0
X,EOG091709JX,AGAP000915,17182847,17262131,0,0
X,EOG0917077Q,AGAP000916,17270961,17272099,0,0
X,EOG091707EO,AGAP000917,17285903,17286547,0,0
X,EOG09170EYX,AGAP012998,17299705,17300261,0,0
X,EOG091708P9,AGAP013235,17328795,17329351,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
X,EOG091700SG,AGAP000945,18285808,18293666,0,0
X,EOG0917072R,AGAP013136,18314307,18315314,0,0
X,EOG09170794,AGAP000947,18315448,18316253,0,0
X,EOG091706PR,AGAP000948,18319986,18320870,0.559,0
X,EOG09170757,AGAP000949,18323107,18324112,0,0
X,EOG0917078K,AGAP000950,18327382,18328323,0,0
X,EOG091707KS,AGAP000951,18329311,18330247,0,0
X,EOG09170B9F,AGAP000952,18333428,18335226,0,0
X,EOG091707DX,AGAP000953,18340222,18342538,0,0
X,EOG091704YO,AGAP000954,18347386,18352463,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
X,EOG09170202,AGAP000968,18582514,18585274,0,0
X,EOG091704ZA,AGAP000969,18590657,18614178,0,0
X,EOG0917091C,AGAP000970,18632743,18636223,0,0
X,EOG091702VS,AGAP000971,18641005,18646759,0,0
X,EOG0917021F,AGAP000973,18655598,18659234,0,0
X,EOG091700PE,AGAP000974,18736744,18770916,0,0
X,EOG09170934,AGAP000975,18783278,18783935,0,0
X,EOG091708W6,AGAP000977,18793977,18794552,0,0
X,EOG0917049X,AGAP000978,18801922,18803385,0.595,0
X,EOG0917068V,AGAP000979,18803398,18805616,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
X,EOG09170676,AGAP000992,18978097,18979392,0,0
X,EOG091703CX,AGAP000994,18982957,18984743,0,0
X,EOG091709DY,AGAP000995,18984837,18985474,0,0
X,EOG091702JN,AGAP000998,19000322,19100363,0,0
X,EOG091700XZ,AGAP001004,19057427,19061021,0,0
X,EOG091708JH,AGAP013024,19090444,19091082,0.437,0
X,EOG091701J0,AGAP001005,19092108,19095128,0,0
X,EOG09170ABO,AGAP013460,19098233,19098574,0,0
X,EOG09170AWF,AGAP001006,19098866,19099144,0,0
X,EOG091705FR,AGAP013251,19106661,19107527,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
X,EOG091704Y6,AGAP001052,20969946,21116818,0,0
X,EOG09170ADU,AGAP001053,21347331,21367404,0,0
X,EOG0917065G,AGAP013021,21608360,21721612,0,0
X,EOG0917096P,AGAP001056,21755830,21762593,0,0
X,EOG091706RZ,AGAP001058,21772459,21773678,0.298,0
X,EOG0917017C,AGAP001061,22104915,22212120,0,0
X,EOG0917081Y,AGAP001064,22293237,22319207,0,0
X,EOG091703G4,AGAP001065,22328619,22330127,0,0
X,EOG091708VH,AGAP001068,22390607,22391155,0,0
X,EOG091707AG,AGAP001069,22455323,22488001,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
X,EOG091702CZ,AGAP013097,15800223,15802367,0.41,6.92134726997392e-14
X,EOG0917030F,AGAP012991,15826358,15829097,0,6.92134726997392e-14
X,EOG091706A9,AGAP000858,15833868,15836389,0,6.92134726997392e-14
X,EOG091707GE,AGAP000859,15838050,15838923,0,6.92134726997392e-14
X,EOG091702G9,AGAP000860,15841786,15848469,0,6.92134726997392e-14
X,EOG091701XD,AGAP000861,15861007,15868189,0,6.92134726997392e-14
X,EOG0917015L,AGAP000862,15870891,15873945,0,6.92134726997392e-14
X,EOG091706G5,AGAP000863,16014866,16027418,0,6.92134726997392e-14
X,EOG091706VT,AGAP000864,16090288,16093450,0,6.92134726997392e-14
X,EOG0917013T,AGAP000865,16104446,16138308,0,6.92134726997392e-14
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
X,EOG091703O8,AGAP000908,17125159,17134200,0.427,0
X,EOG091704IF,AGAP000909,17143847,17147464,0,0
X,EOG091708R4,AGAP000911,17155394,17156539,0,0
X,EOG091700YV,AGAP000912,17165876,17169527,0,0
X,EOG091702S6,AGAP000913,17173761,17178967,0.384,0
X,EOG091709JX,AGAP000915,17182847,17262131,0,0
X,EOG0917077Q,AGAP000916,17270961,17272099,0,0
X,EOG091707EO,AGAP000917,17285903,17286547,0,0
X,EOG09170EYX,AGAP012998,17299705,17300261,0,0
X,EOG091708P9,AGAP013235,17328795,17329351,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
X,EOG091700SG,AGAP000945,18285808,18293666,0,0
X,EOG0917072R,AGAP013136,18314307,18315314,0,0
X,EOG09170794,AGAP000947,18315448,18316253,0,0
X,EOG091706PR,AGAP000948,18319986,18320870,0.559,0
X,EOG09170757,AGAP000949,18323107,18324112,0,0
X,EOG0917078K,AGAP000950,18327382,18328323,0,0
X,EOG091707KS,AGAP000951,18329311,18330247,0,0
X,EOG09170B9F,AGAP000952,18333428,18335226,0,0
X,EOG091707DX,AGAP000953,18340222,18342538,0,0
X,EOG091704YO,AGAP000954,18347386,18352463,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
X,EOG09170202,AGAP000968,18582514,18585274,0,0
X,EOG091704ZA,AGAP000969,18590657,18614178,0,0
X,EOG0917091C,AGAP000970,18632743,18636223,0,0
X,EOG091702VS,AGAP000971,18641005,18646759,0,0
X,EOG0917021F,AGAP000973,18655598,18659234,0,0
X,EOG091700PE,AGAP000974,18736744,18770916,0,0
X,EOG09170934,AGAP000975,18783278,18783935,0,0
X,EOG091708W6,AGAP000977,18793977,18794552,0,0
X,EOG0917049X,AGAP000978,18801922,18803385,0.595,0
X,EOG0917068V,AGAP000979,18803398,18805616,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
X,EOG09170676,AGAP000992,18978097,18979392,0,0
X,EOG091703CX,AGAP000994,18982957,18984743,0,0
X,EOG091709DY,AGAP000995,18984837,18985474,0,0
X,EOG091702JN,AGAP000998,19000322,19100363,0,0
X,EOG091700XZ,AGAP001004,19057427,19061021,0,0
X,EOG091708JH,AGAP013024,19090444,19091082,0.437,0
X,EOG091701J0,AGAP001005,19092108,19095128,0,0
X,EOG09170ABO,AGAP013460,19098233,19098574,0,0
X,EOG09170AWF,AGAP001006,19098866,19099144,0,0
X,EOG091705FR,AGAP013251,19106661,19107527,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
X,EOG091702CZ,AGAP013097,15800223,15802367,0.41,6.92134726997392e-14
X,EOG0917030F,AGAP012991,15826358,15829097,0,6.92134726997392e-14
X,EOG091706A9,AGAP000858,15833868,15836389,0,6.92134726997392e-14
X,EOG091707GE,AGAP000859,15838050,15838923,0,6.92134726997392e-14
X,EOG091702G9,AGAP000860,15841786,15848469,0,6.92134726997392e-14
X,EOG091701XD,AGAP000861,15861007,15868189,0,6.92134726997392e-14
X,EOG0917015L,AGAP000862,15870891,15873945,0,6.92134726997392e-14
X,EOG091706G5,AGAP000863,16014866,16027418,0,6.92134726997392e-14
X,EOG091706VT,AGAP000864,16090288,16093450,0,6.92134726997392e-14
X,EOG0917013T,AGAP000865,16104446,16138308,0,6.92134726997392e-14
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
X,EOG091703O8,AGAP000908,17125159,17134200,0.427,0
X,EOG091704IF,AGAP000909,17143847,17147464,0,0
X,EOG091708R4,AGAP000911,17155394,17156539,0,0
X,EOG091700YV,AGAP000912,17165876,17169527,0,0
X,EOG091702S6,AGAP000913,17173761,17178967,0.384,0
X,EOG091709JX,AGAP000915,17182847,17262131,0,0
X,EOG0917077Q,AGAP000916,17270961,17272099,0,0
X,EOG091707EO,AGAP000917,17285903,17286547,0,0
X,EOG09170EYX,AGAP012998,17299705,17300261,0,0
X,EOG091708P9,AGAP013235,17328795,17329351,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
X,EOG091700SG,AGAP000945,18285808,18293666,0,0
X,EOG0917072R,AGAP013136,18314307,18315314,0,0
X,EOG09170794,AGAP000947,18315448,18316253,0,0
X,EOG091706PR,AGAP000948,18319986,18320870,0.559,0
X,EOG09170757,AGAP000949,18323107,18324112,0,0
X,EOG0917078K,AGAP000950,18327382,18328323,0,0
X,EOG091707KS,AGAP000951,18329311,18330247,0,0
X,EOG09170B9F,AGAP000952,18333428,18335226,0,0
X,EOG091707DX,AGAP000953,18340222,18342538,0,0
X,EOG091704YO,AGAP000954,18347386,18352463,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
X,EOG09170202,AGAP000968,18582514,18585274,0,0
X,EOG091704ZA,AGAP000969,18590657,18614178,0,0
X,EOG0917091C,AGAP000970,18632743,18636223,0,0
X,EOG091702VS,AGAP000971,18641005,18646759,0,0
X,EOG0917021F,AGAP000973,18655598,18659234,0,0
X,EOG091700PE,AGAP000974,18736744,18770916,0,0
X,EOG09170934,AGAP000975,18783278,18783935,0,0
X,EOG091708W6,AGAP000977,18793977,18794552,0,0
X,EOG0917049X,AGAP000978,18801922,18803385,0.595,0
X,EOG0917068V,AGAP000979,18803398,18805616,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
X,EOG09170676,AGAP000992,18978097,18979392,0,0
X,EOG091703CX,AGAP000994,18982957,18984743,0,0
X,EOG091709DY,AGAP000995,18984837,18985474,0,0
X,EOG091702JN,AGAP000998,19000322,19100363,0,0
X,EOG091700XZ,AGAP001004,19057427,19061021,0,0
X,EOG091708JH,AGAP013024,19090444,19091082,0.437,0
X,EOG091701J0,AGAP001005,19092108,19095128,0,0
X,EOG09170ABO,AGAP013460,19098233,19098574,0,0
X,EOG09170AWF,AGAP001006,19098866,19099144,0,0
X,EOG091705FR,AGAP013251,19106661,19107527,0,0
