ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
X,EOG09170AKY,AGAP000604,10722026,10722444,0,0
X,EOG0917069J,AGAP000606,10929172,11101428,0,0
X,EOG091705UA,AGAP000607,11074262,11075440,0,0
X,EOG091700FB,AGAP000609,11075771,11076976,0,0
X,EOG0917054M,AGAP000611,11079041,11080288,0,0
X,EOG091702C7,AGAP000614,11191463,11196870,0,0
X,EOG091701VU,AGAP000615,11202832,11206994,0,0
X,EOG091704BD,AGAP000616,11207888,11209171,0.774,0
X,EOG0917084P,AGAP000617,11211731,11214299,0,0
X,EOG091708V5,AGAP000618,11214787,11215532,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
X,EOG09170AO3,AGAP013514,17355427,17356193,0,0
X,EOG091704SE,AGAP000922,17385629,17400976,0,0
X,EOG091700LP,AGAP000926,17445750,17471498,0,0
X,EOG091708OS,AGAP000927,17496098,17496750,0,0
X,EOG091700MQ,AGAP000929,17503857,17514771,0,0
X,EOG091705JY,AGAP012964,17536846,17539624,0,0
X,EOG091700P6,AGAP000930,17572868,17584166,0,0
X,EOG09170B79,AGAP000931,17592691,17592981,0,0
X,EOG0917081E,AGAP000933,17656261,17656940,0.845,0
X,EOG091708PQ,AGAP013317,17659578,17660200,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
X,EOG09170729,AGAP001042,20063196,20064072,0,0
X,EOG091701TA,AGAP001043,20109548,20157977,0.511,0
X,EOG09170690,AGAP001044,20161578,20162647,0,0
X,EOG09170561,AGAP001045,20172821,20174164,0,0
X,EOG091708A6,AGAP013126,20358718,20359218,0,0
X,EOG0917023T,AGAP001046,20392368,20415666,0,0
X,EOG091705EG,AGAP001047,20424453,20427491,0,0
X,EOG0917046B,AGAP001048,20604953,20748760,0,0
X,EOG091701I1,AGAP001050,20944446,20955989,0,0
X,EOG091704H9,AGAP001051,20951188,20953302,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
X,EOG09170AKY,AGAP000604,10722026,10722444,0,0
X,EOG0917069J,AGAP000606,10929172,11101428,0,0
X,EOG091705UA,AGAP000607,11074262,11075440,0,0
X,EOG091700FB,AGAP000609,11075771,11076976,0,0
X,EOG0917054M,AGAP000611,11079041,11080288,0,0
X,EOG091702C7,AGAP000614,11191463,11196870,0,0
X,EOG091701VU,AGAP000615,11202832,11206994,0,0
X,EOG091704BD,AGAP000616,11207888,11209171,0.774,0
X,EOG0917084P,AGAP000617,11211731,11214299,0,0
X,EOG091708V5,AGAP000618,11214787,11215532,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
X,EOG09170AO3,AGAP013514,17355427,17356193,0,0
X,EOG091704SE,AGAP000922,17385629,17400976,0,0
X,EOG091700LP,AGAP000926,17445750,17471498,0,0
X,EOG091708OS,AGAP000927,17496098,17496750,0,0
X,EOG091700MQ,AGAP000929,17503857,17514771,0,0
X,EOG091705JY,AGAP012964,17536846,17539624,0,0
X,EOG091700P6,AGAP000930,17572868,17584166,0,0
X,EOG09170B79,AGAP000931,17592691,17592981,0,0
X,EOG0917081E,AGAP000933,17656261,17656940,0.845,0
X,EOG091708PQ,AGAP013317,17659578,17660200,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
X,EOG09170729,AGAP001042,20063196,20064072,0,0
X,EOG091701TA,AGAP001043,20109548,20157977,0.511,0
X,EOG09170690,AGAP001044,20161578,20162647,0,0
X,EOG09170561,AGAP001045,20172821,20174164,0,0
X,EOG091708A6,AGAP013126,20358718,20359218,0,0
X,EOG0917023T,AGAP001046,20392368,20415666,0,0
X,EOG091705EG,AGAP001047,20424453,20427491,0,0
X,EOG0917046B,AGAP001048,20604953,20748760,0,0
X,EOG091701I1,AGAP001050,20944446,20955989,0,0
X,EOG091704H9,AGAP001051,20951188,20953302,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
X,EOG09170AKY,AGAP000604,10722026,10722444,0,0
X,EOG0917069J,AGAP000606,10929172,11101428,0,0
X,EOG091705UA,AGAP000607,11074262,11075440,0,0
X,EOG091700FB,AGAP000609,11075771,11076976,0,0
X,EOG0917054M,AGAP000611,11079041,11080288,0,0
X,EOG091702C7,AGAP000614,11191463,11196870,0,0
X,EOG091701VU,AGAP000615,11202832,11206994,0,0
X,EOG091704BD,AGAP000616,11207888,11209171,0.774,0
X,EOG0917084P,AGAP000617,11211731,11214299,0,0
X,EOG091708V5,AGAP000618,11214787,11215532,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
X,EOG09170AO3,AGAP013514,17355427,17356193,0,0
X,EOG091704SE,AGAP000922,17385629,17400976,0,0
X,EOG091700LP,AGAP000926,17445750,17471498,0,0
X,EOG091708OS,AGAP000927,17496098,17496750,0,0
X,EOG091700MQ,AGAP000929,17503857,17514771,0,0
X,EOG091705JY,AGAP012964,17536846,17539624,0,0
X,EOG091700P6,AGAP000930,17572868,17584166,0,0
X,EOG09170B79,AGAP000931,17592691,17592981,0,0
X,EOG0917081E,AGAP000933,17656261,17656940,0.845,0
X,EOG091708PQ,AGAP013317,17659578,17660200,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
X,EOG09170729,AGAP001042,20063196,20064072,0,0
X,EOG091701TA,AGAP001043,20109548,20157977,0.511,0
X,EOG09170690,AGAP001044,20161578,20162647,0,0
X,EOG09170561,AGAP001045,20172821,20174164,0,0
X,EOG091708A6,AGAP013126,20358718,20359218,0,0
X,EOG0917023T,AGAP001046,20392368,20415666,0,0
X,EOG091705EG,AGAP001047,20424453,20427491,0,0
X,EOG0917046B,AGAP001048,20604953,20748760,0,0
X,EOG091701I1,AGAP001050,20944446,20955989,0,0
X,EOG091704H9,AGAP001051,20951188,20953302,0,0
