ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
3L,EOG0917038I,AGAP010891,12648467,12656761,0,0
3L,EOG091702Q8,AGAP010892,12676948,12678683,0,0
3L,EOG091703MW,AGAP010893,12684224,12704997,0,0
3L,EOG091702VC,AGAP010894,12707817,12709861,0,0
3L,EOG0917003Y,AGAP010895,12732941,12745929,0,0
3L,EOG0917003R,AGAP010896,12766054,12770599,0,0
3L,EOG091706BV,AGAP010898,12778219,12779188,0,0
3L,EOG091702IX,AGAP010899,12786986,12788946,0.266,0
3L,EOG09170AU5,AGAP010900,12795536,12796331,0,0
3L,EOG091703N8,AGAP010902,12810781,12811719,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
3L,EOG091703OZ,AGAP011274,20468082,20469411,0,0
3L,EOG091703R3,AGAP011275,20470365,20474417,0,0
3L,EOG0917078W,AGAP011276,20479435,20480127,0,0
3L,EOG091707PH,AGAP011277,20484466,20485050,0,0
3L,EOG091707EI,AGAP011278,20489500,20489961,0.372,0
3L,EOG0917029L,AGAP011279,20508527,20522111,0,0
3L,EOG091704IH,AGAP011282,20541107,20560680,0,0
3L,EOG091708B6,AGAP011283,20544034,20544901,0,0
3L,EOG091708Z0,AGAP011284,20552452,20553128,0,0
3L,EOG091701EZ,AGAP011285,20558678,20562010,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
3L,EOG091701WV,AGAP011390,23353736,23354326,0,0
3L,EOG09170107,AGAP011393,23469138,23472110,0,0
3L,EOG09170389,AGAP011394,23473702,23476788,0,0
3L,EOG091700S1,AGAP011395,23589462,23596863,0,0
3L,EOG091709FT,AGAP011397,23687111,23691672,0,0
3L,EOG0917043M,AGAP011398,23819658,23822292,0.273,0
3L,EOG0917048P,AGAP011399,23824929,23838689,0,0
3L,EOG091700UW,AGAP011400,23839549,23843490,0,0
3L,EOG091703QX,AGAP011401,23851243,23852642,0.859,0
3L,EOG091705JF,AGAP011402,23868441,23869478,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
3L,EOG091702EK,AGAP011403,23870211,23871805,0.469,0
3L,EOG091705A8,AGAP011404,23873908,23875307,0,0
3L,EOG0917049G,AGAP011405,23876713,23878295,0,0
3L,EOG091704R0,AGAP011406,23880452,23894899,0,0
3L,EOG091706OF,AGAP011407,23895715,23896938,0.339,0
3L,EOG091702R5,AGAP011409,23904663,23905631,0,0
3L,EOG0917028J,AGAP011414,24018075,24029486,0,0
3L,EOG091708GV,AGAP011415,24038267,24039058,0,0
3L,EOG091707TF,AGAP011416,24058181,24058897,0,0
3L,EOG091708M2,AGAP011417,24124275,24148989,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
3L,EOG09170AV6,AGAP028411,24220789,24221280,0,0
3L,EOG0917017H,AGAP011421,24378457,24402517,0,0
3L,EOG091706ZC,AGAP011422,24427151,24430236,0,0
3L,EOG091706HU,AGAP011423,24476383,24477302,0,0
3L,EOG091700Y2,AGAP011425,24479909,24486116,0,0
3L,EOG0917033A,AGAP011426,24491072,24493613,0.329,0
3L,EOG091703QZ,AGAP011433,24588653,24590037,0,0
3L,EOG091701CO,AGAP011434,24593683,24595146,0,0
3L,EOG091704CG,AGAP011435,24596291,24597788,0,0
3L,EOG091703U3,AGAP011437,24686518,24712240,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
3L,EOG091700C2,AGAP011449,24781598,24786212,0,0
3L,EOG09170273,AGAP011450,24789474,24796670,0,0
3L,EOG091709E8,AGAP011451,24837125,24838804,0,0
3L,EOG09170071,AGAP011454,24917328,24922378,0,0
3L,EOG091707IE,AGAP011455,24928329,24929088,0,0
3L,EOG0917087I,AGAP011456,24932464,24933241,0,0
3L,EOG091707CV,AGAP011457,24933375,24934284,0,0
3L,EOG091703LX,AGAP011458,24936771,24938084,0,0
3L,EOG0917011G,AGAP011459,24939356,24942598,0.331,0
3L,EOG091704Z2,AGAP011462,24957611,24958756,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
3L,EOG091704QQ,AGAP011463,24962669,24968706,0,0
3L,EOG091705F9,AGAP011464,24972565,24973576,0,0
3L,EOG091704AM,AGAP011466,24978759,24979420,0.379,0
3L,EOG091705IO,AGAP011467,24981411,24982903,0,0
3L,EOG091704WL,AGAP011468,24983210,24984527,0,0
3L,EOG0917081W,AGAP011470,24987281,24989147,0,0
3L,EOG09170490,AGAP011472,24992891,24994668,0.462,0
3L,EOG091700VC,AGAP011474,24995936,25000680,0,0
3L,EOG091707FP,AGAP011475,25017939,25037487,0,0
3L,EOG091701NB,AGAP011476,25026924,25029981,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
3L,EOG091706T2,AGAP011477,25031127,25035747,0,0
3L,EOG091706T4,AGAP011478,25038532,25049055,0,0
3L,EOG09170618,AGAP011480,25091438,25092331,0,0
