ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
2L,EOG09170A20,AGAP004771,3328939,3340228,0,0
2L,EOG091700K9,AGAP004772,3348417,3353159,0,0
2L,EOG091703NX,AGAP004773,3360197,3361330,0,0
2L,EOG091700FK,AGAP004774,3389141,3398032,0,0
2L,EOG0917036P,AGAP004775,3401188,3415683,0,0
2L,EOG091703KW,AGAP004776,3402678,3404552,0.776,0
2L,EOG091700XI,AGAP004780,3453793,3459344,0,0
2L,EOG0917056S,AGAP004781,3464650,3465836,0,0
2L,EOG091700QO,AGAP004782,3469348,3473011,0,0
2L,EOG091703Y5,AGAP004784,3520010,3521879,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
2L,EOG091701MF,AGAP004800,3729952,3733779,0.258,0
2L,EOG091700CQ,AGAP004801,3738214,3744072,0,0
2L,EOG091704QK,AGAP004802,3746102,3747412,0,0
2L,EOG091703UX,AGAP004803,3747715,3749485,0,0
2L,EOG091708KW,AGAP004804,3749985,3750643,0,0
2L,EOG0917014E,AGAP004805,3758094,3777514,0,0
2L,EOG091709CV,AGAP004806,3779430,3780011,0,0
2L,EOG091709GA,AGAP004807,3780524,3781138,0,0
2L,EOG091701SI,AGAP004808,3790242,3793167,0,0
2L,EOG0917005E,AGAP004809,3793708,3797295,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
2L,EOG091708HZ,AGAP004810,3798626,3799390,0,0
2L,EOG09170AAK,AGAP004811,3800490,3801233,0,0
2L,EOG0917019O,AGAP004812,3803387,3807311,0,0
2L,EOG09170AEF,AGAP004814,3825976,3826708,0,0
2L,EOG0917082F,AGAP004816,3839526,3840275,0,0
2L,EOG091701M8,AGAP004817,3844469,3852663,0.528,0
2L,EOG091708G1,AGAP004819,3861247,3869625,0,0
2L,EOG091705C4,AGAP004823,3915261,3917699,0,0
2L,EOG091703S6,AGAP004824,3953487,3982092,0,0
2L,EOG091701C3,AGAP004825,3992654,3996254,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
2L,EOG09170598,AGAP004886,4956483,4961288,0,0
2L,EOG091709V7,AGAP004887,4970167,4971082,0,0
2L,EOG0917020J,AGAP004888,4971871,4974593,0,0
2L,EOG091708A9,AGAP004889,4975286,4976994,0,0
2L,EOG091704QU,AGAP004890,4976675,4985358,0,0
2L,EOG091705U0,AGAP004891,4987628,4988607,0,0
2L,EOG091706JG,AGAP004893,5018501,5019851,0.354,0
2L,EOG09170DW8,AGAP004894,5443810,5443974,0,0
2L,EOG091706KR,AGAP004895,5489591,5498202,0,0
2L,EOG09170541,AGAP004896,5501765,5504831,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
2L,EOG0917080V,AGAP004899,5627162,5628862,0,0
2L,EOG091706WJ,AGAP004900,5634319,5649497,0,0
2L,EOG091707MV,AGAP004903,5769012,5769799,0,0
2L,EOG0917031R,AGAP004904,5772129,5780988,0,0
2L,EOG091704IA,AGAP004905,5783830,5790233,0,0
2L,EOG091709NT,AGAP004906,5793410,5793967,0,0
