ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
X,EOG091702HZ,AGAP000714,12757892,12760135,0,0
X,EOG091703RR,AGAP013520,12767186,12769138,0,0
X,EOG091700WD,AGAP013172,12771474,12773520,0,0
X,EOG09170A9V,AGAP013040,12801701,12802804,0.33,0
X,EOG091705I3,AGAP000715,12859844,12886948,0,0
X,EOG091702P8,AGAP000717,13042760,13046835,0,0
X,EOG091702DR,AGAP000718,13057069,13066946,0,0
X,EOG0917047K,AGAP000719,13067687,13073294,0,0
X,EOG091700N3,AGAP000720,13096618,13124464,0,0
X,EOG091705GG,AGAP000721,13134120,13136720,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
X,EOG091702CZ,AGAP013097,15800223,15802367,0,0
X,EOG0917030F,AGAP012991,15826358,15829097,0,0
X,EOG091706A9,AGAP000858,15833868,15836389,0,0
X,EOG091707GE,AGAP000859,15838050,15838923,0,0
X,EOG091702G9,AGAP000860,15841786,15848469,0.713,0
X,EOG091701XD,AGAP000861,15861007,15868189,0,0
X,EOG0917015L,AGAP000862,15870891,15873945,0,0
X,EOG091706G5,AGAP000863,16014866,16027418,0,0
X,EOG091706VT,AGAP000864,16090288,16093450,0,0
X,EOG0917013T,AGAP000865,16104446,16138308,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
X,EOG091702CZ,AGAP013097,15800223,15802367,0,0
X,EOG0917030F,AGAP012991,15826358,15829097,0,0
X,EOG091706A9,AGAP000858,15833868,15836389,0,0
X,EOG091707GE,AGAP000859,15838050,15838923,0,0
X,EOG091702G9,AGAP000860,15841786,15848469,0.713,0
X,EOG091701XD,AGAP000861,15861007,15868189,0,0
X,EOG0917015L,AGAP000862,15870891,15873945,0,0
X,EOG091706G5,AGAP000863,16014866,16027418,0,0
X,EOG091706VT,AGAP000864,16090288,16093450,0,0
X,EOG0917013T,AGAP000865,16104446,16138308,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
X,EOG091702CZ,AGAP013097,15800223,15802367,0,0
X,EOG0917030F,AGAP012991,15826358,15829097,0,0
X,EOG091706A9,AGAP000858,15833868,15836389,0,0
X,EOG091707GE,AGAP000859,15838050,15838923,0,0
X,EOG091702G9,AGAP000860,15841786,15848469,0.713,0
X,EOG091701XD,AGAP000861,15861007,15868189,0,0
X,EOG0917015L,AGAP000862,15870891,15873945,0,0
X,EOG091706G5,AGAP000863,16014866,16027418,0,0
X,EOG091706VT,AGAP000864,16090288,16093450,0,0
X,EOG0917013T,AGAP000865,16104446,16138308,0,0
