ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
2L,EOG0917063C,AGAP004677,157496,181213,0,0
2L,EOG091705C2,AGAP004678,203866,204956,0.295,0
2L,EOG091704OY,AGAP004679,208417,210276,0.276,0
2L,EOG091709JI,AGAP004680,271285,271815,0,0
2L,EOG09170387,AGAP004682,433503,461082,0,0
2L,EOG091701WO,AGAP004683,485737,488369,0,0
2L,EOG09170AW4,AGAP004684,493039,493543,0,0
2L,EOG09170156,AGAP004685,493633,497560,0.768,0
2L,EOG091703UY,AGAP004686,742521,747021,0,0
2L,EOG09170A9V,AGAP004688,1018044,1019196,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
2L,EOG091703DI,AGAP004689,1052326,1056900,0.954,0
2L,EOG09170A87,AGAP004690,1133189,1133669,0,0
2L,EOG091704KA,AGAP004691,1272628,1290444,0,0
2L,EOG091700EM,AGAP004692,1411121,1441196,0.929,0
2L,EOG091701PE,AGAP004693,1527686,1533479,0,0
2L,EOG091703F4,AGAP004694,1595176,1602225,0,0
2L,EOG091706W9,AGAP004695,1834222,1835398,0.92,0
2L,EOG091705TA,AGAP004698,1969201,1970850,0.634,0
2L,EOG091701ZD,AGAP004699,1974042,1976357,0.268,0
2L,EOG091706CK,AGAP004700,2013727,2014922,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
2L,EOG091700Z5,AGAP004701,2074972,2120041,0,0
2L,EOG091700G8,AGAP004703,2248770,2253546,0.98,0
2L,EOG091703WH,AGAP004704,2253748,2255415,0.836,0
2L,EOG0917064V,AGAP004706,2305657,2306118,0,0
2L,EOG0917029B,AGAP004708,2471997,2474296,0.816,0
2L,EOG0917097Z,AGAP004709,2482628,2483204,0,0
2L,EOG09170BJX,AGAP004710,2483299,2483553,0,0
2L,EOG091702UG,AGAP004711,2487770,2489611,0,0
2L,EOG091704HN,AGAP004714,2573498,2574460,0,0
2L,EOG0917012T,AGAP004715,2615699,2620604,0.314,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
2L,EOG0917069N,AGAP004736,2968766,2969814,0.571,0
2L,EOG0917054Y,AGAP004737,2970769,2972435,0.855,0
2L,EOG091701RQ,AGAP004738,2972794,2974434,0.894,0
2L,EOG091705Z0,AGAP004739,2976219,2977875,0.962,0
2L,EOG09170720,AGAP004740,2982984,2983914,0.29,0
2L,EOG091705ST,AGAP004741,2997029,2998143,0,0
2L,EOG091700OP,AGAP004742,2999465,3004703,0.969,0
2L,EOG09170459,AGAP004744,3021924,3025400,0,0
2L,EOG0917021E,AGAP004746,3030774,3033159,0.963,0
2L,EOG0917012W,AGAP004747,3034078,3037570,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
2L,EOG09170C22,AGAP004748,3038051,3038283,0,0
2L,EOG091704CS,AGAP004749,3038802,3040142,0.854,0
2L,EOG091700ON,AGAP004751,3052358,3056687,0,0
2L,EOG0917055W,AGAP004753,3058060,3061830,0,0
2L,EOG0917045I,AGAP004754,3063136,3064661,0.267,0
2L,EOG091705BV,AGAP004755,3065696,3066950,0.978,0
2L,EOG0917056H,AGAP004756,3066973,3068278,0,0
2L,EOG09170B7V,AGAP013546,3068763,3069158,0,0
2L,EOG091706I8,AGAP004757,3069282,3070377,0,0
2L,EOG0917068J,AGAP004758,3070767,3072193,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
2L,EOG0917053O,AGAP004760,3080655,3081900,0,0
2L,EOG091701DC,AGAP004761,3127125,3131071,0.951,0
2L,EOG091704LX,AGAP004763,3152721,3153806,0,0
2L,EOG091706DB,AGAP004764,3154590,3156095,0,0
2L,EOG091701NV,AGAP004765,3156536,3158788,0.939,0
2L,EOG09170A6Q,AGAP028129,3158856,3159260,0,0
2L,EOG091703EK,AGAP004767,3194035,3196599,0.726,0
2L,EOG091703T6,AGAP004768,3288119,3322463,0,0
2L,EOG091708VT,AGAP004769,3298575,3317823,0,0
2L,EOG091706YC,AGAP004770,3312046,3312961,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
2L,EOG09170A20,AGAP004771,3328939,3340228,0,0
2L,EOG091700K9,AGAP004772,3348417,3353159,0,0
2L,EOG091703NX,AGAP004773,3360197,3361330,0,0
2L,EOG091700FK,AGAP004774,3389141,3398032,0,0
2L,EOG0917036P,AGAP004775,3401188,3415683,0.798,0
2L,EOG091703KW,AGAP004776,3402678,3404552,0,0
2L,EOG091700XI,AGAP004780,3453793,3459344,0.971,0
2L,EOG0917056S,AGAP004781,3464650,3465836,0,0
2L,EOG091700QO,AGAP004782,3469348,3473011,0.927,0
2L,EOG091703Y5,AGAP004784,3520010,3521879,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
2L,EOG091701MF,AGAP004800,3729952,3733779,0.582,0
2L,EOG091700CQ,AGAP004801,3738214,3744072,0,0
2L,EOG091704QK,AGAP004802,3746102,3747412,0,0
2L,EOG091703UX,AGAP004803,3747715,3749485,0,0
2L,EOG091708KW,AGAP004804,3749985,3750643,0,0
2L,EOG0917014E,AGAP004805,3758094,3777514,0.958,0
2L,EOG091709CV,AGAP004806,3779430,3780011,0,0
2L,EOG091709GA,AGAP004807,3780524,3781138,0,0
2L,EOG091701SI,AGAP004808,3790242,3793167,0,0
2L,EOG0917005E,AGAP004809,3793708,3797295,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
2L,EOG091708HZ,AGAP004810,3798626,3799390,0,0
2L,EOG09170AAK,AGAP004811,3800490,3801233,0,0
2L,EOG0917019O,AGAP004812,3803387,3807311,0.902,0
2L,EOG09170AEF,AGAP004814,3825976,3826708,0,0
2L,EOG0917082F,AGAP004816,3839526,3840275,0,0
2L,EOG091701M8,AGAP004817,3844469,3852663,0.348,0
2L,EOG091708G1,AGAP004819,3861247,3869625,0,0
2L,EOG091705C4,AGAP004823,3915261,3917699,0.409,0
2L,EOG091703S6,AGAP004824,3953487,3982092,0,0
2L,EOG091701C3,AGAP004825,3992654,3996254,0.888,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
2L,EOG0917008K,AGAP004827,4120678,4142005,0,0
2L,EOG091703SQ,AGAP004828,4153261,4156465,0.972,0
2L,EOG091707P1,AGAP004829,4159876,4171227,0,0
2L,EOG09170625,AGAP004830,4184228,4185754,0,0
2L,EOG09170687,AGAP004831,4201432,4202564,0,0
2L,EOG091701O0,AGAP004832,4214235,4217433,0,0
2L,EOG091702JZ,AGAP004833,4233579,4238089,0,0
2L,EOG0917046X,AGAP004834,4243691,4249860,0.646,0
2L,EOG091701BL,AGAP004835,4302587,4323649,0.977,0
2L,EOG09170AQO,AGAP004839,4376961,4377458,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
2L,EOG0917072Q,AGAP004840,4377502,4378519,0,0
2L,EOG091700KO,AGAP004841,4382188,4388124,0.907,0
2L,EOG0917072X,AGAP004842,4388695,4392236,0,0
2L,EOG091701QY,AGAP004843,4389075,4391016,0,0
2L,EOG091705CE,AGAP004844,4393035,4394190,0,0
2L,EOG0917035T,AGAP004846,4405292,4427118,0,0
2L,EOG091703GG,AGAP004847,4433671,4438248,0,0
2L,EOG091705SR,AGAP004848,4438778,4440964,0.804,0
2L,EOG091707SH,AGAP004849,4441964,4442904,0,0
2L,EOG09170019,AGAP004850,4448317,4459825,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
2L,EOG091706YZ,AGAP004851,4463307,4464450,0,0
2L,EOG091700FG,AGAP004852,4468458,4474213,0.289,0
2L,EOG09170241,AGAP004853,4476884,4479415,0,0
2L,EOG091700FS,AGAP004854,4484191,4489084,0.881,0
2L,EOG091704B4,AGAP004855,4492324,4493945,0.871,0
2L,EOG091704I9,AGAP004856,4495104,4496644,0,0
2L,EOG091700UE,AGAP004858,4498818,4500330,0,0
2L,EOG091706R4,AGAP004859,4502064,4503060,0,0
2L,EOG091706U5,AGAP004861,4512483,4516244,0,0
2L,EOG091701KF,AGAP004862,4554530,4565883,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
2L,EOG0917031O,AGAP004864,4586760,4591451,0,0
2L,EOG0917083B,AGAP004865,4599569,4619863,0,0
2L,EOG091700K0,AGAP004866,4667808,4675971,0.957,0
2L,EOG09170BLX,AGAP004867,4677046,4677716,0,0
2L,EOG091704S6,AGAP004868,4680511,4691928,0.251,0
2L,EOG091700LD,AGAP004870,4692754,4697401,0,0
2L,EOG0917072J,AGAP004871,4749123,4756753,0,0
2L,EOG091704UW,AGAP004872,4760912,4762132,0,0
2L,EOG091700OO,AGAP004873,4769361,4800301,0.957,0
2L,EOG091701LJ,AGAP004874,4821176,4825510,0.95,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
2L,EOG09170BQ1,AGAP004875,4830049,4830309,0,0
2L,EOG0917051P,AGAP004876,4845959,4847193,0,0
2L,EOG091700ZH,AGAP004877,4852047,4865290,0,0
2L,EOG091704AC,AGAP004879,4879247,4880564,0,0
2L,EOG091705OC,AGAP004880,4905578,4908474,0.962,0
2L,EOG09170218,AGAP004881,4926047,4932193,0.602,0
2L,EOG091702LE,AGAP004882,4935466,4944652,0.325,0
2L,EOG09170AVJ,AGAP004883,4939419,4940037,0,0
2L,EOG091701FF,AGAP004884,4948909,4953123,0,0
2L,EOG091709EN,AGAP004885,4953606,4954285,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
2L,EOG0917080V,AGAP004899,5627162,5628862,0,0
2L,EOG091706WJ,AGAP004900,5634319,5649497,0,0
2L,EOG091707MV,AGAP004903,5769012,5769799,0.298,0
2L,EOG0917031R,AGAP004904,5772129,5780988,0.762,0
2L,EOG091704IA,AGAP004905,5783830,5790233,0.973,0
2L,EOG091709NT,AGAP004906,5793410,5793967,0,0
2L,EOG09170AEV,AGAP004907,5801332,5801760,0,0
2L,EOG091703SL,AGAP004908,5802380,5804014,0,0
2L,EOG0917043G,AGAP004909,5815587,5817206,0,0
2L,EOG091705VY,AGAP004910,5818356,5819474,0.844,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
2L,EOG091708S5,AGAP004911,5822235,5822840,0,0
2L,EOG0917039D,AGAP004912,5826410,5831336,0.266,0
2L,EOG091705UO,AGAP004913,5844430,5845398,0.811,0
2L,EOG09170498,AGAP004914,5862363,5863688,0.521,0
2L,EOG091701AG,AGAP004916,5996795,5997795,0,0
2L,EOG091706XD,AGAP004920,6046958,6047946,0,0
2L,EOG091707MD,AGAP004921,6048236,6049215,0,0
2L,EOG091705QU,AGAP004923,6087277,6104141,0,0
2L,EOG091709VK,AGAP004928,6110338,6112146,0,0
2L,EOG091708RB,AGAP004929,6114489,6115455,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
2L,EOG091705NC,AGAP004930,6121506,6122720,0.945,0
2L,EOG0917062N,AGAP004931,6130334,6131449,0.742,0
2L,EOG091706TQ,AGAP028394,6151959,6157959,0,0
2L,EOG091701U6,AGAP004932,6182802,6188676,0,0
2L,EOG091705C1,AGAP004933,6194335,6195585,0,0
2L,EOG09170093,AGAP004934,6196718,6201865,0,0
2L,EOG091709QS,AGAP004936,6208301,6208873,0,0
2L,EOG0917017Z,AGAP004937,6213790,6217616,0.601,0
2L,EOG091705SO,AGAP004940,6244207,6262504,0,0
2L,EOG091702Q7,AGAP004944,6544141,6546169,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
2L,EOG091703LH,AGAP004945,6551568,6553747,0,0
2L,EOG091700SQ,AGAP004946,6555241,6558606,0,0
2L,EOG09170567,AGAP004948,6693033,6694911,0,0
2L,EOG091709E2,AGAP004950,6923629,6993818,0,0
2L,EOG091705TF,AGAP004951,7150386,7151754,0,0
2L,EOG091707M8,AGAP004952,7172781,7173971,0,0
2L,EOG091703SF,AGAP004953,7174730,7176409,0.964,0
2L,EOG091705JD,AGAP004954,7178011,7180366,0,0
2L,EOG0917077W,AGAP004955,7181981,7182914,0,0
2L,EOG091701C1,AGAP004956,7183554,7186610,0.908,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
2L,EOG091701O2,AGAP004957,7187167,7189946,0.937,0
2L,EOG0917019T,AGAP004958,7190352,7194211,0,0
2L,EOG091707BY,AGAP004959,7194668,7195587,0,0
2L,EOG091707C0,AGAP004960,7195996,7197131,0.932,0
2L,EOG091700Y3,AGAP004961,7209866,7213320,0.868,0
2L,EOG091704RQ,AGAP004962,7214394,7216073,0,0
2L,EOG091709IT,AGAP004964,7275745,7276271,0,0
2L,EOG091709IV,AGAP004965,7278164,7288742,0,0
2L,EOG0917022C,AGAP028425,7291721,7294713,0,0
2L,EOG091705GD,AGAP004968,7298886,7300354,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
2L,EOG091700DZ,AGAP004981,7503467,7505872,0.639,0
2L,EOG091708HO,AGAP004984,7538867,7539986,0,0
2L,EOG091704VM,AGAP004985,7540054,7540925,0,0
2L,EOG0917098E,AGAP004986,7541839,7542463,0,0
2L,EOG091709SQ,AGAP004988,7550466,7551346,0.966,0
2L,EOG091709GH,AGAP004990,7586036,7586854,0,0
2L,EOG091707DN,AGAP004991,7587895,7588688,0,0
2L,EOG091704QX,AGAP004992,7589763,7591083,0.925,0
2L,EOG09170017,AGAP004993,7594392,7607743,0.953,0
2L,EOG09170BKJ,AGAP004994,7622152,7622776,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
2L,EOG091708NM,AGAP004995,7670655,7673469,0,0
2L,EOG091705C6,AGAP004996,7733493,7734921,0,0
2L,EOG09170388,AGAP004997,7737073,7738567,0.365,0
2L,EOG091706Y3,AGAP004998,7746797,7747757,0,0
2L,EOG091707C1,AGAP004999,7748193,7749112,0.391,0
2L,EOG091704X3,AGAP005000,7753288,7754369,0,0
2L,EOG091704P7,AGAP005001,7755822,7763502,0,0
2L,EOG091703QL,AGAP005002,7769154,7775159,0,0
2L,EOG091701DU,AGAP005003,7789022,7792072,0,0
2L,EOG091701GG,AGAP005006,7807839,7811820,0.934,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
2L,EOG09170151,AGAP005021,8334586,8337858,0,0
2L,EOG0917065F,AGAP005022,8371585,8372496,0,0
2L,EOG091708KN,AGAP005028,8532255,8540016,0,0
2L,EOG091705MU,AGAP005029,8569431,8580296,0,0
2L,EOG091701CK,AGAP005030,8588003,8599170,0.595,0
2L,EOG0917032W,AGAP005031,8613540,8619723,0,0
2L,EOG091702C8,AGAP005032,8623655,8626995,0.784,0
2L,EOG0917006U,AGAP005035,8652961,8659157,0,0
2L,EOG09170588,AGAP005036,8660226,8661557,0,0
2L,EOG091701NQ,AGAP005037,8668402,8700721,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
2L,EOG091703L8,AGAP005038,8689589,8695812,0,0
2L,EOG091701AB,AGAP005039,8704441,8707533,0.972,0
2L,EOG091705GL,AGAP005040,8710708,8712076,0.514,0
2L,EOG09170A3U,AGAP005041,8718540,8723650,0,0
2L,EOG091700SR,AGAP005042,8751403,8758947,0.958,0
2L,EOG091701Z9,AGAP005043,8770771,8776180,0,0
2L,EOG091703XN,AGAP005045,8788345,8789880,0.959,0
2L,EOG09170ANT,AGAP005046,8792256,8793161,0,0
2L,EOG0917049O,AGAP005047,8795158,8796890,0,0
2L,EOG0917018A,AGAP028210,8808788,8809033,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
2L,EOG091701Y6,AGAP005048,8818559,8821078,0,0
2L,EOG09170AD7,AGAP005049,8821111,8821659,0,0
2L,EOG091707LU,AGAP005050,8822928,8823819,0,0
2L,EOG09170AP6,AGAP005051,8824062,8824536,0,0
2L,EOG091702W7,AGAP005052,8824970,8826698,0.708,0
2L,EOG091702KK,AGAP005053,8830317,8833158,0,0
2L,EOG091703YK,AGAP005054,8834960,8840409,0.683,0
2L,EOG09170B1U,AGAP005055,8880678,8883250,0,0
2L,EOG09170758,AGAP005056,8888002,8889257,0.831,0
2L,EOG091707KH,AGAP005058,8990758,9030148,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
2L,EOG091702DA,AGAP005060,9149067,9150830,0,0
2L,EOG091708H8,AGAP005061,9150985,9153550,0,0
2L,EOG091706WD,AGAP005062,9155562,9158252,0.578,0
2L,EOG091702OO,AGAP005063,9167154,9181873,0,0
2L,EOG091706YP,AGAP005066,9253689,9254543,0,0
2L,EOG091703UA,AGAP005070,9483269,9485335,0.958,0
2L,EOG091701AJ,AGAP005072,9546103,9554248,0.979,0
2L,EOG091702VA,AGAP005073,9564761,9567229,0.762,0
2L,EOG091703QE,AGAP005074,9614343,9616139,0.286,0
2L,EOG091706Q3,AGAP005075,9645754,9651716,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
2L,EOG091702W8,AGAP005076,9658068,9692210,0,0
2L,EOG0917052N,AGAP005077,9718408,9719679,0.858,0
2L,EOG091705GY,AGAP005079,9737547,9746528,0,0
2L,EOG0917072Y,AGAP005080,9757430,9758194,0.883,0
2L,EOG091709FV,AGAP005081,9758875,9759546,0,0
2L,EOG0917001G,AGAP005082,9761099,9779252,0.957,0
2L,EOG091703DJ,AGAP005088,9875257,9877086,0,0
2L,EOG0917044O,AGAP005091,9920532,9941177,0.26,0
2L,EOG0917009X,AGAP005093,9950809,9957070,0,0
2L,EOG091707B0,AGAP005094,9959867,9960793,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
2L,EOG091704I7,AGAP005108,10198660,10201996,0.887,0
2L,EOG09170ANI,AGAP005109,10202875,10203427,0,0
2L,EOG0917046T,AGAP005110,10204321,10206087,0,0
2L,EOG091701YN,AGAP005111,10218725,10228414,0,0
2L,EOG091705XO,AGAP005113,10229604,10232219,0,0
2L,EOG091701VJ,AGAP005115,10234695,10238042,0.865,0
2L,EOG091706FV,AGAP005116,10239222,10240159,0,0
2L,EOG0917087Z,AGAP005117,10242020,10244046,0.937,0
2L,EOG0917098J,AGAP005118,10244744,10245281,0,0
2L,EOG0917019U,AGAP005119,10245507,10248504,0.823,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
2L,EOG0917047L,AGAP005120,10249761,10251059,0.896,0
