ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
2L,EOG09170BQ1,AGAP004875,4830049,4830309,0,0
2L,EOG0917051P,AGAP004876,4845959,4847193,0,0
2L,EOG091700ZH,AGAP004877,4852047,4865290,0,0
2L,EOG091704AC,AGAP004879,4879247,4880564,0,0
2L,EOG091705OC,AGAP004880,4905578,4908474,0,0
2L,EOG09170218,AGAP004881,4926047,4932193,0,0
2L,EOG091702LE,AGAP004882,4935466,4944652,0,0
2L,EOG09170AVJ,AGAP004883,4939419,4940037,0,0
2L,EOG091701FF,AGAP004884,4948909,4953123,0.593,0
2L,EOG091709EN,AGAP004885,4953606,4954285,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
2L,EOG091701O2,AGAP004957,7187167,7189946,0,0
2L,EOG0917019T,AGAP004958,7190352,7194211,0,0
2L,EOG091707BY,AGAP004959,7194668,7195587,0,0
2L,EOG091707C0,AGAP004960,7195996,7197131,0,0
2L,EOG091700Y3,AGAP004961,7209866,7213320,0,0
2L,EOG091704RQ,AGAP004962,7214394,7216073,0.256,0
2L,EOG091709IT,AGAP004964,7275745,7276271,0,0
2L,EOG091709IV,AGAP004965,7278164,7288742,0,0
2L,EOG0917022C,AGAP028425,7291721,7294713,0,0
2L,EOG091705GD,AGAP004968,7298886,7300354,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
2L,EOG091701Y6,AGAP005048,8818559,8821078,0.386,0
2L,EOG09170AD7,AGAP005049,8821111,8821659,0,0
2L,EOG091707LU,AGAP005050,8822928,8823819,0,0
2L,EOG09170AP6,AGAP005051,8824062,8824536,0,0
2L,EOG091702W7,AGAP005052,8824970,8826698,0,0
2L,EOG091702KK,AGAP005053,8830317,8833158,0,0
2L,EOG091703YK,AGAP005054,8834960,8840409,0,0
2L,EOG09170B1U,AGAP005055,8880678,8883250,0,0
2L,EOG09170758,AGAP005056,8888002,8889257,0,0
2L,EOG091707KH,AGAP005058,8990758,9030148,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
2L,EOG0917027J,AGAP005305,13900618,13906104,0,0
2L,EOG0917052A,AGAP005306,13918675,13919901,0,0
2L,EOG091704O3,AGAP005308,13950609,13952365,0,0
2L,EOG091707C4,AGAP005310,13967740,13968678,0,0
2L,EOG091707RG,AGAP005311,13969182,13982652,0,0
2L,EOG09170AH7,AGAP005312,14012647,14013361,0,0
2L,EOG09170BNG,AGAP005313,14016674,14017976,0.373,0
2L,EOG09170BDR,AGAP005314,14018331,14018651,0,0
2L,EOG091707NK,AGAP005315,14019425,14019893,0,0
2L,EOG091706GK,AGAP005316,14020901,14021993,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
2L,EOG09170AZ0,AGAP005416,15347013,15347400,0,0
2L,EOG0917064E,AGAP005418,15361431,15362731,0,0
2L,EOG0917042V,AGAP005419,15363460,15365288,0,0
2L,EOG091705VM,AGAP005420,15365542,15369063,0,0
2L,EOG091704XV,AGAP005421,15373212,15374632,0,0
2L,EOG0917097H,AGAP005422,15374749,15375296,0,0
2L,EOG0917094N,AGAP005424,15377001,15377709,0.404,0
2L,EOG09170BUP,AGAP013197,15379014,15379475,0,0
2L,EOG091701IZ,AGAP005425,15383540,15391050,0,0
2L,EOG091709X9,AGAP005427,15421252,15422329,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
2L,EOG091703RZ,AGAP005629,18004772,18006954,0,0
2L,EOG091701RV,AGAP005630,18010658,18014675,0,0
2L,EOG091703T3,AGAP005631,18015541,18017063,0,0
2L,EOG0917061M,AGAP005632,18017846,18019248,0,0
2L,EOG091701BP,AGAP005633,18037371,18044208,0,0
2L,EOG09170258,AGAP005634,18053667,18057781,0,0
2L,EOG091702EL,AGAP005635,18060479,18063751,0.31,0
2L,EOG091700A5,AGAP005637,18079689,18084593,0,0
2L,EOG091700LJ,AGAP005639,18093303,18104524,0,0
2L,EOG0917017D,AGAP005640,18121467,18124666,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
2L,EOG091700AK,AGAP005835,22310958,22312826,0,0
2L,EOG09170BUB,AGAP005838,22322214,22322645,0.301,0
2L,EOG091703Z5,AGAP005839,22337247,22357690,0,0
2L,EOG0917009F,AGAP005840,22379862,22417899,0,0
2L,EOG09170AE4,AGAP005842,22420419,22420920,0,0
2L,EOG0917080K,AGAP005843,22423071,22423908,0,0
2L,EOG091703PH,AGAP005845,22427582,22433665,0,0
2L,EOG091703X0,AGAP005846,22436100,22437873,0,0
2L,EOG091703QQ,AGAP005847,22441282,22442694,0,0
2L,EOG09170688,AGAP005848,22488785,22489756,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
2L,EOG0917050L,AGAP006039,25526369,25528313,0,0
2L,EOG091708T2,AGAP006040,25546378,25547123,0,0
2L,EOG091707AI,AGAP006041,25554043,25554891,0.303,0
2L,EOG091707WZ,AGAP006043,25569144,25573044,0,0
