ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
2L,EOG0917008K,AGAP004827,4120678,4142005,0,1.1124746164833e-07
2L,EOG091703SQ,AGAP004828,4153261,4156465,0,1.1124746164833e-07
2L,EOG091707P1,AGAP004829,4159876,4171227,0,1.1124746164833e-07
2L,EOG09170625,AGAP004830,4184228,4185754,0,1.1124746164833e-07
2L,EOG09170687,AGAP004831,4201432,4202564,0.52,1.1124746164833e-07
2L,EOG091701O0,AGAP004832,4214235,4217433,0,1.1124746164833e-07
2L,EOG091702JZ,AGAP004833,4233579,4238089,0,1.1124746164833e-07
2L,EOG0917046X,AGAP004834,4243691,4249860,0,1.1124746164833e-07
2L,EOG091701BL,AGAP004835,4302587,4323649,0,1.1124746164833e-07
2L,EOG09170AQO,AGAP004839,4376961,4377458,0,1.1124746164833e-07
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
2L,EOG09170151,AGAP005021,8334586,8337858,0,2.62152671160569e-10
2L,EOG0917065F,AGAP005022,8371585,8372496,0.539,2.62152671160569e-10
2L,EOG091708KN,AGAP005028,8532255,8540016,0,2.62152671160569e-10
2L,EOG091705MU,AGAP005029,8569431,8580296,0,2.62152671160569e-10
2L,EOG091701CK,AGAP005030,8588003,8599170,0,2.62152671160569e-10
2L,EOG0917032W,AGAP005031,8613540,8619723,0,2.62152671160569e-10
2L,EOG091702C8,AGAP005032,8623655,8626995,0,2.62152671160569e-10
2L,EOG0917006U,AGAP005035,8652961,8659157,0,2.62152671160569e-10
2L,EOG09170588,AGAP005036,8660226,8661557,0,2.62152671160569e-10
2L,EOG091701NQ,AGAP005037,8668402,8700721,0,2.62152671160569e-10
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
2L,EOG0917073N,AGAP005201,12197680,12198491,0,0
2L,EOG09170A4A,AGAP005202,12198919,12199248,0,0
2L,EOG091703NO,AGAP005203,12199616,12206271,0,0
2L,EOG091706GS,AGAP005205,12211358,12220587,0,0
2L,EOG091707O8,AGAP005206,12222491,12223290,0.663,0
2L,EOG091702G1,AGAP005207,12246061,12316072,0,0
2L,EOG091708UB,AGAP005208,12288495,12289440,0,0
2L,EOG091703HL,AGAP005209,12353685,12356143,0,0
2L,EOG091704BC,AGAP005210,12357143,12358851,0,0
2L,EOG0917032J,AGAP005211,12358996,12360793,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
2L,EOG091709D5,AGAP005428,15423128,15423703,0,0
2L,EOG091705Q3,AGAP005429,15423936,15425093,0,0
2L,EOG091709TG,AGAP005430,15425374,15426002,0,0
2L,EOG09170BGX,AGAP005432,15428814,15429406,0,0
2L,EOG091708RW,AGAP005433,15452768,15457034,0,0
2L,EOG091703OM,AGAP005434,15453294,15454742,0.794,0
2L,EOG0917064Y,AGAP005435,15466831,15467829,0,0
2L,EOG091701Z1,AGAP005438,15469652,15472976,0,0
2L,EOG0917048E,AGAP005440,15477391,15481944,0,0
2L,EOG091708CE,AGAP005445,15542053,15542631,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
2L,EOG09170APE,AGAP005776,20502083,20502678,0,0
2L,EOG09170336,AGAP005778,20521842,20523564,0,0
2L,EOG09170BDV,AGAP005779,20528906,20529407,0,0
2L,EOG091703H3,AGAP005780,20538082,20543536,0,0
2L,EOG091702M1,AGAP005781,20547013,20549012,0,0
2L,EOG091705YM,AGAP005782,20549381,20550527,0,0
2L,EOG0917056K,AGAP005784,20583067,20600710,0,0
2L,EOG09170A7Y,AGAP005786,20628723,20629837,0,0
2L,EOG0917086S,AGAP028396,20662091,20662957,0.46,0
2L,EOG091700C4,AGAP005789,20673196,20677679,0.286,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
2L,EOG09170795,AGAP005790,20714240,20714995,0,0
2L,EOG091707EW,AGAP005793,20768071,20769993,0.609,0
2L,EOG0917070R,AGAP005794,20816197,20838668,0,0
2L,EOG091702UQ,AGAP005795,20893392,20935097,0,0
2L,EOG091700QE,AGAP005796,20952855,20976176,0.301,0
2L,EOG091704EG,AGAP005797,21037465,21038719,0,0
2L,EOG091707HV,AGAP005799,21042257,21163656,0.35,0
2L,EOG0917020D,AGAP005800,21192433,21194761,0.435,0
