ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
2L,EOG0917063C,AGAP004677,157496,181213,0,0
2L,EOG091705C2,AGAP004678,203866,204956,0,0
2L,EOG091704OY,AGAP004679,208417,210276,0,0
2L,EOG091709JI,AGAP004680,271285,271815,0.288,0
2L,EOG09170387,AGAP004682,433503,461082,0,0
2L,EOG091701WO,AGAP004683,485737,488369,0,0
2L,EOG09170AW4,AGAP004684,493039,493543,0,0
2L,EOG09170156,AGAP004685,493633,497560,0,0
2L,EOG091703UY,AGAP004686,742521,747021,0,0
2L,EOG09170A9V,AGAP004688,1018044,1019196,0.467,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
2L,EOG0917067G,AGAP004785,3542108,3544112,0,0
2L,EOG091703J1,AGAP004787,3552547,3554642,0,0
2L,EOG09170BYK,AGAP004788,3573816,3574066,0,0
2L,EOG091706UM,AGAP004789,3574270,3575312,0,0
2L,EOG0917044R,AGAP004792,3580207,3583245,0,0
2L,EOG091703TV,AGAP004793,3585443,3590507,0,0
2L,EOG091705LD,AGAP004794,3597065,3598346,0,0
2L,EOG0917038T,AGAP004795,3615294,3630472,0,0
2L,EOG0917010C,AGAP004798,3639037,3645635,0.442,0
2L,EOG091708WX,AGAP004799,3720965,3721591,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
2L,EOG0917072Q,AGAP004840,4377502,4378519,0,0
2L,EOG091700KO,AGAP004841,4382188,4388124,0,0
2L,EOG0917072X,AGAP004842,4388695,4392236,0,0
2L,EOG091701QY,AGAP004843,4389075,4391016,0,0
2L,EOG091705CE,AGAP004844,4393035,4394190,0,0
2L,EOG0917035T,AGAP004846,4405292,4427118,0,0
2L,EOG091703GG,AGAP004847,4433671,4438248,0,0
2L,EOG091705SR,AGAP004848,4438778,4440964,0,0
2L,EOG091707SH,AGAP004849,4441964,4442904,0,0
2L,EOG09170019,AGAP004850,4448317,4459825,0.314,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
2L,EOG0917031O,AGAP004864,4586760,4591451,0.492,0
2L,EOG0917083B,AGAP004865,4599569,4619863,0,0
2L,EOG091700K0,AGAP004866,4667808,4675971,0,0
2L,EOG09170BLX,AGAP004867,4677046,4677716,0,0
2L,EOG091704S6,AGAP004868,4680511,4691928,0,0
2L,EOG091700LD,AGAP004870,4692754,4697401,0,0
2L,EOG0917072J,AGAP004871,4749123,4756753,0,0
2L,EOG091704UW,AGAP004872,4760912,4762132,0,0
2L,EOG091700OO,AGAP004873,4769361,4800301,0,0
2L,EOG091701LJ,AGAP004874,4821176,4825510,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
2L,EOG09170598,AGAP004886,4956483,4961288,0.25,0.000537243850636647
2L,EOG091709V7,AGAP004887,4970167,4971082,0,0.000537243850636647
2L,EOG0917020J,AGAP004888,4971871,4974593,0,0.000537243850636647
2L,EOG091708A9,AGAP004889,4975286,4976994,0,0.000537243850636647
2L,EOG091704QU,AGAP004890,4976675,4985358,0,0.000537243850636647
2L,EOG091705U0,AGAP004891,4987628,4988607,0,0.000537243850636647
2L,EOG091706JG,AGAP004893,5018501,5019851,0,0.000537243850636647
2L,EOG09170DW8,AGAP004894,5443810,5443974,0,0.000537243850636647
2L,EOG091706KR,AGAP004895,5489591,5498202,0,0.000537243850636647
2L,EOG09170541,AGAP004896,5501765,5504831,0,0.000537243850636647
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
2L,EOG091708S5,AGAP004911,5822235,5822840,0,0
2L,EOG0917039D,AGAP004912,5826410,5831336,0.263,0
2L,EOG091705UO,AGAP004913,5844430,5845398,0,0
2L,EOG09170498,AGAP004914,5862363,5863688,0,0
2L,EOG091701AG,AGAP004916,5996795,5997795,0.532,0
2L,EOG091706XD,AGAP004920,6046958,6047946,0,0
2L,EOG091707MD,AGAP004921,6048236,6049215,0,0
2L,EOG091705QU,AGAP004923,6087277,6104141,0,0
2L,EOG091709VK,AGAP004928,6110338,6112146,0,0
2L,EOG091708RB,AGAP004929,6114489,6115455,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
2L,EOG091703LH,AGAP004945,6551568,6553747,0,3.70630043367902e-10
