ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
3R,EOG0917005C,AGAP007731,13819,21758,0.361,0
3R,EOG0917014O,AGAP007732,24236,38945,0.287,0
3R,EOG0917020F,AGAP007734,57849,62977,0.821,0
3R,EOG091704O1,AGAP007737,150177,153466,0,0
3R,EOG0917039B,AGAP007738,166770,168358,0.815,0
3R,EOG091703KR,AGAP007739,170090,172231,0.259,0
3R,EOG09170BK4,AGAP007740,173065,173808,0,0
3R,EOG091705K6,AGAP007741,174282,175338,0.965,0
3R,EOG091701ST,AGAP007742,176422,179263,0.251,0
3R,EOG091702X1,AGAP007743,183895,191933,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
3R,EOG091703N6,AGAP007765,498481,500928,0,1.01222828008224e-05
3R,EOG091705WO,AGAP007766,503218,505041,0,1.01222828008224e-05
3R,EOG0917054E,AGAP007767,505362,506559,0,1.01222828008224e-05
3R,EOG09170BHR,AGAP007768,508390,508712,0,1.01222828008224e-05
3R,EOG091703K1,AGAP007769,509235,511259,0,1.01222828008224e-05
3R,EOG0917015S,AGAP007771,516759,527227,0.972,1.01222828008224e-05
3R,EOG091701QJ,AGAP007772,533555,536337,0,1.01222828008224e-05
3R,EOG091708X9,AGAP007773,537466,538664,0,1.01222828008224e-05
3R,EOG0917022S,AGAP007774,539074,547311,0,1.01222828008224e-05
3R,EOG091702JQ,AGAP007775,612051,614127,0.329,1.01222828008224e-05
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
3R,EOG091703LD,AGAP007776,620123,729721,0.905,0
3R,EOG091700I1,AGAP007778,746097,750795,0.953,0
3R,EOG091703HQ,AGAP007779,751509,753482,0.66,0
3R,EOG09170AUS,AGAP007780,755284,760839,0,0
3R,EOG09170BS1,AGAP013717,758677,758859,0,0
3R,EOG091708SO,AGAP007781,763409,767876,0,0
3R,EOG091703S3,AGAP007782,784499,786566,0,0
3R,EOG091703JS,AGAP007783,820515,822514,0,0
3R,EOG091701SR,AGAP007784,833413,836343,0,0
3R,EOG091706SG,AGAP007785,836945,837877,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
3R,EOG091705CQ,AGAP007786,838636,840137,0.927,0
3R,EOG091706UG,AGAP007787,840682,841555,0,0
3R,EOG091702NJ,AGAP007789,863586,871317,0,0
3R,EOG0917057P,AGAP007790,872904,879141,0,0
3R,EOG091700HL,AGAP007792,916499,944086,0,0
3R,EOG091706CH,AGAP007793,1055637,1056799,0,0
3R,EOG09170637,AGAP007794,1057478,1058929,0,0
3R,EOG091701EM,AGAP007796,1071597,1074159,0,0
3R,EOG09170517,AGAP007797,1086850,1088386,0,0
3R,EOG091702C4,AGAP007798,1099684,1101866,0.882,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
3R,EOG09170150,AGAP007799,1104623,1108175,0,0
3R,EOG091703GZ,AGAP007800,1110058,1111890,0.879,0
3R,EOG091703U9,AGAP007801,1127352,1129927,0,0
3R,EOG0917019Y,AGAP007802,1227451,1232888,0,0
3R,EOG091701SF,AGAP007803,1247739,1253554,0.865,0
3R,EOG0917032H,AGAP007804,1254709,1256344,0,0
