ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
2L,EOG091700Z5,AGAP004701,2074972,2120041,0,0
2L,EOG091700G8,AGAP004703,2248770,2253546,0,0
2L,EOG091703WH,AGAP004704,2253748,2255415,0,0
2L,EOG0917064V,AGAP004706,2305657,2306118,0.405,0
2L,EOG0917029B,AGAP004708,2471997,2474296,0,0
2L,EOG0917097Z,AGAP004709,2482628,2483204,0,0
2L,EOG09170BJX,AGAP004710,2483299,2483553,0.264,0
2L,EOG091702UG,AGAP004711,2487770,2489611,0,0
2L,EOG091704HN,AGAP004714,2573498,2574460,0,0
2L,EOG0917012T,AGAP004715,2615699,2620604,0,0
2L,EOG091706JI,AGAP004716,2624121,2627818,0,0
2L,EOG091703CE,AGAP004717,2643650,2679635,0,0
2L,EOG091705NI,AGAP004718,2687938,2714108,0,0
2L,EOG09170581,AGAP004719,2714552,2719933,0,0
2L,EOG09170510,AGAP004720,2740452,2742060,0,0
2L,EOG091703XY,AGAP004721,2749855,2751776,0,0
2L,EOG091707JY,AGAP004722,2752440,2753193,0,0
2L,EOG091709GL,AGAP004723,2756804,2760192,0,0
2L,EOG091702WQ,AGAP004724,2775211,2796481,0,0
2L,EOG091701V9,AGAP004725,2798074,2801011,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
2L,EOG091702MH,AGAP004726,2805466,2807762,0,0
2L,EOG091704QE,AGAP004727,2812213,2814510,0,0
2L,EOG091707FR,AGAP004728,2824043,2831367,0,0
2L,EOG091703IB,AGAP004729,2845174,2847278,0,0
2L,EOG091706L3,AGAP004730,2865742,2866766,0,0
2L,EOG091706FK,AGAP004731,2867613,2884739,0,0
2L,EOG091700VA,AGAP004732,2898562,2906163,0,0
2L,EOG091702EE,AGAP004733,2917673,2919864,0,0
2L,EOG091702Y1,AGAP004734,2920496,2930688,0,0
2L,EOG091704T2,AGAP004735,2966120,2967435,0.832,0
2L,EOG0917069N,AGAP004736,2968766,2969814,0,0
2L,EOG0917054Y,AGAP004737,2970769,2972435,0,0
2L,EOG091701RQ,AGAP004738,2972794,2974434,0,0
2L,EOG091705Z0,AGAP004739,2976219,2977875,0,0
2L,EOG09170720,AGAP004740,2982984,2983914,0,0
2L,EOG091705ST,AGAP004741,2997029,2998143,0,0
2L,EOG091700OP,AGAP004742,2999465,3004703,0,0
2L,EOG09170459,AGAP004744,3021924,3025400,0,0
2L,EOG0917021E,AGAP004746,3030774,3033159,0,0
2L,EOG0917012W,AGAP004747,3034078,3037570,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
2L,EOG09170A20,AGAP004771,3328939,3340228,0,1.73063482646841e-05
2L,EOG091700K9,AGAP004772,3348417,3353159,0,1.73063482646841e-05
2L,EOG091703NX,AGAP004773,3360197,3361330,0.38,1.73063482646841e-05
2L,EOG091700FK,AGAP004774,3389141,3398032,0,1.73063482646841e-05
2L,EOG0917036P,AGAP004775,3401188,3415683,0,1.73063482646841e-05
2L,EOG091703KW,AGAP004776,3402678,3404552,0,1.73063482646841e-05
2L,EOG091700XI,AGAP004780,3453793,3459344,0,1.73063482646841e-05
2L,EOG0917056S,AGAP004781,3464650,3465836,0,1.73063482646841e-05
2L,EOG091700QO,AGAP004782,3469348,3473011,0,1.73063482646841e-05
2L,EOG091703Y5,AGAP004784,3520010,3521879,0,1.73063482646841e-05
2L,EOG0917067G,AGAP004785,3542108,3544112,0,1.73063482646841e-05
