ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
3L,EOG0917076H,AGAP010403,2777840,2778837,0,0
3L,EOG091709HS,AGAP010405,2785814,2786506,0,0
3L,EOG091701Y3,AGAP010406,2787351,2789650,0,0
3L,EOG091705QE,AGAP010407,2790955,2794205,0,0
3L,EOG091705KF,AGAP010408,2794341,2798190,0,0
3L,EOG091707BP,AGAP010410,2855665,2880801,0,0
3L,EOG091701KA,AGAP010411,2867458,2870025,0,0
3L,EOG091700PG,AGAP010413,2922150,2950423,0,0
3L,EOG091703KN,AGAP010414,2957334,2970919,0.729,0
3L,EOG0917005F,AGAP010416,2980485,2986477,0,0
3L,EOG091702LR,AGAP010417,2989771,2998801,0,0
3L,EOG091700FV,AGAP010418,3003744,3008459,0,0
3L,EOG091702DW,AGAP010419,3009729,3011649,0,0
3L,EOG091700ZR,AGAP010420,3012475,3016002,0,0
3L,EOG091705AS,AGAP010421,3018539,3020310,0,0
3L,EOG0917010W,AGAP010425,3130385,3131791,0,0
3L,EOG091701LG,AGAP010426,3167933,3170606,0,0
3L,EOG091703YH,AGAP010427,3179990,3181814,0,0
3L,EOG091701VM,AGAP010428,3183627,3188507,0,0
3L,EOG0917026T,AGAP010429,3189394,3192278,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
3L,EOG09170A4H,AGAP010744,9646585,9647559,0,3.37530803747804e-06
3L,EOG09170BQP,AGAP010745,9696965,9701865,0,3.37530803747804e-06
3L,EOG0917070Y,AGAP010746,9734786,9738961,0,3.37530803747804e-06
3L,EOG091701GN,AGAP010751,9821899,9823373,0,3.37530803747804e-06
3L,EOG09170A4D,AGAP010752,9824278,9824703,0,3.37530803747804e-06
3L,EOG0917018Q,AGAP010754,9842044,9847064,0.558,3.37530803747804e-06
3L,EOG0917099T,AGAP010755,9851070,9851613,0,3.37530803747804e-06
3L,EOG0917058X,AGAP010756,9851826,9866314,0,3.37530803747804e-06
3L,EOG091701VN,AGAP010757,9872823,9875474,0,3.37530803747804e-06
3L,EOG091706ME,AGAP010758,9881327,9891294,0,3.37530803747804e-06
3L,EOG091700W8,AGAP010761,9922250,9922975,0,3.37530803747804e-06
3L,EOG091706NJ,AGAP010764,10011523,10012497,0,3.37530803747804e-06
3L,EOG091704D7,AGAP010766,10021853,10023142,0,3.37530803747804e-06
3L,EOG091701U2,AGAP010767,10025766,10070878,0,3.37530803747804e-06
3L,EOG091708I0,AGAP010768,10101271,10102258,0,3.37530803747804e-06
3L,EOG091703CP,AGAP010770,10105922,10107926,0,3.37530803747804e-06
3L,EOG09170CY5,AGAP010773,10136231,10136659,0,3.37530803747804e-06
3L,EOG091703SM,AGAP010774,10158375,10159070,0,3.37530803747804e-06
3L,EOG0917034Y,AGAP010777,10199284,10200909,0,3.37530803747804e-06
3L,EOG0917040A,AGAP010778,10224558,10228107,0,3.37530803747804e-06
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
3L,EOG09170A66,AGAP010779,10233871,10239941,0,0
3L,EOG091701QD,AGAP010782,10284310,10296516,0,0
3L,EOG091709AX,AGAP010783,10315581,10316048,0,0
3L,EOG091701SO,AGAP010784,10338716,10341805,0,0
3L,EOG091703M3,AGAP010785,10346389,10348208,0,0
3L,EOG091705DI,AGAP010786,10348474,10349793,0,0
3L,EOG091700NZ,AGAP010787,10350728,10355154,0,0
3L,EOG0917038J,AGAP010788,10359942,10389853,0,0
3L,EOG09170011,AGAP010790,10395300,10408422,0,0
3L,EOG091701SG,AGAP010791,10409006,10411286,0,0
3L,EOG091704ET,AGAP010792,10412154,10413387,0,0
3L,EOG0917038S,AGAP010793,10414643,10416511,0.367,0
3L,EOG091703UG,AGAP010794,10431886,10435630,0.341,0
3L,EOG091706ZS,AGAP010795,10466587,10473091,0.68,0
3L,EOG09170B0F,AGAP010796,10484116,10484370,0,0
3L,EOG0917048J,AGAP010798,10556385,10560796,0,0
3L,EOG091709B5,AGAP010799,10565858,10566291,0,0
