ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
2R,EOG09170971,AGAP001096,6718,7851,0,5.59387471835282e-08
2R,EOG091706HT,AGAP013094,14025,15149,0,5.59387471835282e-08
2R,EOG0917068I,AGAP001098,20453,21747,0,5.59387471835282e-08
2R,EOG091700AX,AGAP001099,21934,31060,0,5.59387471835282e-08
2R,EOG091702S5,AGAP001101,55572,60067,0,5.59387471835282e-08
2R,EOG0917009B,AGAP001102,66265,72065,0,5.59387471835282e-08
2R,EOG091704MU,AGAP001103,74260,75620,0,5.59387471835282e-08
2R,EOG0917019W,AGAP001104,81095,84532,0,5.59387471835282e-08
2R,EOG0917016R,AGAP001106,223733,227671,0,5.59387471835282e-08
2R,EOG091703MV,AGAP001107,264349,266857,0,5.59387471835282e-08
2R,EOG091704WM,AGAP001108,267274,268598,0,5.59387471835282e-08
2R,EOG0917020S,AGAP001109,273177,285693,0,5.59387471835282e-08
2R,EOG091702YG,AGAP001110,288409,292837,0,5.59387471835282e-08
2R,EOG09170111,AGAP001111,297230,306957,0,5.59387471835282e-08
2R,EOG0917049S,AGAP001112,301617,303190,0,5.59387471835282e-08
2R,EOG091700TQ,AGAP001113,307339,317099,0,5.59387471835282e-08
2R,EOG091704JO,AGAP001114,346604,349603,0,5.59387471835282e-08
2R,EOG091704VL,AGAP001115,355689,357770,0,5.59387471835282e-08
2R,EOG09170583,AGAP001116,372737,374315,0,5.59387471835282e-08
2R,EOG091702N0,AGAP001118,426829,429591,0,5.59387471835282e-08
2R,EOG091704YI,AGAP001120,443778,445150,0.352,5.59387471835282e-08
2R,EOG0917056B,AGAP001121,445479,446801,0,5.59387471835282e-08
2R,EOG091704WA,AGAP001122,446998,448433,0,5.59387471835282e-08
2R,EOG091706A3,AGAP001123,449457,450730,0,5.59387471835282e-08
2R,EOG091704CK,AGAP001124,451633,452960,0,5.59387471835282e-08
2R,EOG091704RP,AGAP001125,453144,454505,0,5.59387471835282e-08
2R,EOG091706KK,AGAP001126,504905,511603,0,5.59387471835282e-08
2R,EOG091701RU,AGAP001130,546055,549998,0.487,5.59387471835282e-08
2R,EOG0917023E,AGAP001132,552870,555099,0,5.59387471835282e-08
2R,EOG091700RD,AGAP001133,556578,560219,0,5.59387471835282e-08
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
2R,EOG091702IS,AGAP001134,560864,562592,0,0
2R,EOG091701PO,AGAP001135,562788,565409,0,0
2R,EOG0917063Q,AGAP001136,565835,567009,0,0
2R,EOG091704K7,AGAP001137,567440,568742,0,0
2R,EOG091700AM,AGAP001140,572956,578806,0,0
2R,EOG091708JU,AGAP013376,581562,582038,0,0
2R,EOG091700PW,AGAP001141,582403,587705,0,0
2R,EOG091703TK,AGAP001143,588249,589633,0.837,0
2R,EOG091705H2,AGAP001144,592984,594364,0,0
2R,EOG091707IX,AGAP001145,595215,596454,0,0
2R,EOG09170AOI,AGAP001147,599852,600239,0,0
2R,EOG091703W4,AGAP001148,601627,606599,0,0
2R,EOG091705LP,AGAP001149,607351,608685,0,0
2R,EOG091700F5,AGAP001150,609030,612419,0,0
2R,EOG09170704,AGAP001151,617564,625113,0,0
2R,EOG091706CS,AGAP001152,625507,626462,0,0
2R,EOG091704UF,AGAP001153,626658,628133,0,0
2R,EOG091705GN,AGAP001154,629216,630390,0,0
2R,EOG091701L3,AGAP001156,630581,634830,0.397,0
2R,EOG09170775,AGAP013527,635093,636464,0,0
2R,EOG0917000H,AGAP001157,637422,655131,0.282,0
2R,EOG091704A7,AGAP001158,656192,657815,0.622,0
2R,EOG091701F0,AGAP001159,658073,660564,0,0
2R,EOG09170534,AGAP001161,665956,667171,0.517,0
2R,EOG09170599,AGAP001162,669074,670276,0,0
2R,EOG091701HU,AGAP001165,675309,677922,0,0
2R,EOG091707R8,AGAP001166,678210,679000,0,0
2R,EOG091708NN,AGAP001167,679478,680196,0,0
2R,EOG091701ID,AGAP001168,680657,685463,0,0
2R,EOG091701X1,AGAP001169,685937,688584,0.31,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
2R,EOG0917065J,AGAP001170,688812,690230,0,0
2R,EOG091700Y9,AGAP001171,690556,691912,0,0
2R,EOG091706VU,AGAP001172,691958,693422,0,0
2R,EOG091706IJ,AGAP001173,693555,694975,0,0
2R,EOG091707WD,AGAP001174,696043,696606,0,0
2R,EOG09170AWL,AGAP013066,697546,697881,0.402,0
2R,EOG09170385,AGAP001175,713763,722284,0,0
2R,EOG091709W9,AGAP013379,723748,724155,0,0
2R,EOG09170A2K,AGAP001176,729586,730008,0,0
2R,EOG091706RN,AGAP001177,730546,733948,0,0
2R,EOG091709PM,AGAP001181,789297,789943,0,0
2R,EOG09170A3D,AGAP001182,795735,796336,0,0
2R,EOG0917091E,AGAP001184,811804,812476,0,0
2R,EOG091702XE,AGAP001185,820861,823404,0,0
2R,EOG0917098T,AGAP013177,1070940,1072162,0,0
2R,EOG091701F5,AGAP001187,1132064,1161234,0.649,0
2R,EOG091705L0,AGAP001190,1173922,1175549,0,0
2R,EOG091708PU,AGAP013056,1207447,1208095,0,0
2R,EOG09170B3V,AGAP001193,1214557,1215071,0.271,0
2R,EOG0917002Z,AGAP001194,1215908,1232126,0,0
2R,EOG091703A5,AGAP001195,1238210,1257506,0,0
2R,EOG091700WP,AGAP013523,1249000,1255302,0,0
2R,EOG091707RF,AGAP001196,1258058,1259090,0,0
2R,EOG091705YE,AGAP013230,1270412,1271785,0,0
2R,EOG0917097U,AGAP001197,1272611,1273662,0,0
2R,EOG0917004W,AGAP013386,1274224,1284558,0,0
2R,EOG091704C6,AGAP001198,1275500,1276407,0,0
2R,EOG091700A9,AGAP001200,1285765,1291040,0,0
2R,EOG0917081P,AGAP001201,1297008,1344391,0,0
2R,EOG091702ZK,AGAP001202,1402918,1404898,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
2R,EOG091708H0,AGAP001203,1496600,1497106,0,0
2R,EOG091700C8,AGAP001205,1501390,1513371,0,0
2R,EOG091706PE,AGAP001206,1527766,1529013,0.914,0
2R,EOG091708H1,AGAP001207,1560280,1564387,0,0
2R,EOG091706JX,AGAP013518,1560741,1562260,0,0
2R,EOG0917080C,AGAP001208,1565052,1569115,0,0
2R,EOG091700AY,AGAP001209,1570811,1583778,0,0
2R,EOG091707SJ,AGAP001211,1586093,1588821,0,0
2R,EOG091704XP,AGAP013011,1590486,1592093,0,0
2R,EOG091707Y2,AGAP001212,1593824,1595243,0,0
2R,EOG091703KT,AGAP001213,1599878,1603974,0,0
2R,EOG091702AD,AGAP001215,1608289,1613085,0,0
2R,EOG09170BE9,AGAP013543,1611197,1611709,0,0
2R,EOG091704N6,AGAP001217,1615480,1616839,0,0
2R,EOG0917045R,AGAP001218,1618103,1620207,0,0
2R,EOG091707LO,AGAP001222,1636163,1637054,0,0
2R,EOG0917039O,AGAP001223,1637532,1639428,0,0
2R,EOG091701VS,AGAP001224,1639768,1641840,0,0
2R,EOG0917016K,AGAP001225,1642948,1646465,0,0
2R,EOG091705RG,AGAP001226,1647691,1648722,0,0
2R,EOG091700ZJ,AGAP001227,1648963,1652299,0,0
2R,EOG09170A06,AGAP001228,1652312,1652885,0,0
2R,EOG09170ADS,AGAP001230,1686238,1691977,0,0
2R,EOG0917032R,AGAP001231,1730409,1745786,0,0
2R,EOG091704FQ,AGAP001232,1746104,1747345,0,0
2R,EOG0917049F,AGAP001233,1747788,1749475,0,0
2R,EOG0917004M,AGAP001234,1750144,1757210,0.852,0
2R,EOG0917042Q,AGAP001235,1758193,1760443,0,0
2R,EOG091702WJ,AGAP001236,1770522,1772729,0,0
