ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
3R,EOG091707HB,AGAP007872,2404198,2404962,0,4.47204525312436e-07
3R,EOG0917002K,AGAP007873,2406093,2413891,0,4.47204525312436e-07
3R,EOG091702X5,AGAP007874,2414347,2417389,0,4.47204525312436e-07
3R,EOG091704X1,AGAP007875,2417829,2419754,0,4.47204525312436e-07
3R,EOG091709SG,AGAP013741,2419811,2420289,0,4.47204525312436e-07
3R,EOG091700GH,AGAP007877,2424915,2435748,0,4.47204525312436e-07
3R,EOG091703BW,AGAP007878,2456409,2458069,0,4.47204525312436e-07
3R,EOG091701EV,AGAP007879,2459677,2460769,0,4.47204525312436e-07
3R,EOG0917066N,AGAP007880,2461233,2462248,0,4.47204525312436e-07
3R,EOG091704AG,AGAP007881,2462906,2464102,0,4.47204525312436e-07
3R,EOG0917074J,AGAP007882,2464384,2465145,0,4.47204525312436e-07
3R,EOG091703BE,AGAP007883,2465325,2467501,0,4.47204525312436e-07
3R,EOG09170AM1,AGAP007886,2472738,2474568,0,4.47204525312436e-07
3R,EOG091702SR,AGAP007887,2509390,2512476,0,4.47204525312436e-07
3R,EOG091700F0,AGAP007888,2514846,2527095,0,4.47204525312436e-07
3R,EOG09170109,AGAP007891,2530537,2533785,0,4.47204525312436e-07
3R,EOG091700H9,AGAP007892,2538876,2551401,0,4.47204525312436e-07
3R,EOG09170AHV,AGAP007893,2560378,2560814,0,4.47204525312436e-07
3R,EOG091701X0,AGAP007894,2560923,2563317,0,4.47204525312436e-07
3R,EOG091702GO,AGAP007895,2563728,2566423,0,4.47204525312436e-07
3R,EOG0917031U,AGAP007896,2568193,2570564,0,4.47204525312436e-07
3R,EOG09170692,AGAP007897,2572155,2573249,0,4.47204525312436e-07
3R,EOG09170079,AGAP007900,2576518,2579805,0,4.47204525312436e-07
3R,EOG0917083H,AGAP007899,2584246,2585091,0,4.47204525312436e-07
3R,EOG091701P2,AGAP007902,2595121,2602225,0,4.47204525312436e-07
3R,EOG0917036F,AGAP007903,2604939,2609001,0.431,4.47204525312436e-07
3R,EOG091703A8,AGAP007904,2605246,2607078,0,4.47204525312436e-07
3R,EOG09170029,AGAP007905,2610532,2619915,0,4.47204525312436e-07
3R,EOG09170BRH,AGAP007906,2639446,2639682,0,4.47204525312436e-07
3R,EOG09170A94,AGAP007907,2643010,2643264,0,4.47204525312436e-07
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
3R,EOG091700M5,AGAP008087,5298415,5303042,0.73,0
3R,EOG091706BU,AGAP008088,5303500,5304487,0,0
3R,EOG0917005J,AGAP008090,5321021,5327623,0,0
3R,EOG091702UK,AGAP008091,5403364,5405361,0,0
3R,EOG091705TB,AGAP008092,5406440,5407605,0,0
3R,EOG091703MU,AGAP008093,5513870,5515537,0,0
3R,EOG09170AGX,AGAP008094,5631660,5632112,0,0
3R,EOG091700NK,AGAP008095,5632541,5636592,0,0
3R,EOG091704PI,AGAP008097,5640503,5641765,0,0
3R,EOG091702NT,AGAP008100,5666799,5782835,0,0
3R,EOG091707Q5,AGAP008106,5810307,5811027,0,0
3R,EOG091705G1,AGAP008107,5812163,5813698,0,0
3R,EOG091705D4,AGAP008108,5815226,5816664,0,0
3R,EOG091706OZ,AGAP008109,5819435,5820568,0,0
3R,EOG0917065C,AGAP008110,5827520,5828806,0,0
3R,EOG091704XN,AGAP008111,5829034,5830434,0,0
3R,EOG091702J4,AGAP008112,5831651,5833695,0,0
3R,EOG091709NG,AGAP008113,5835869,5838540,0,0
3R,EOG09170AJL,AGAP013746,5845224,5845736,0,0
3R,EOG091704VS,AGAP008114,5847009,5848464,0,0
3R,EOG091708IO,AGAP013737,5874203,5875164,0,0
3R,EOG0917002M,AGAP008117,5876959,5885228,0,0
3R,EOG091703DE,AGAP008118,5886695,5893452,0,0
3R,EOG09170ANG,AGAP008122,5906240,5906703,0,0
3R,EOG091702MJ,AGAP008123,5907583,5909604,0,0
3R,EOG091704TG,AGAP008124,5917330,5918744,0,0
3R,EOG0917019L,AGAP008127,5949356,5953023,0,0
3R,EOG091705AI,AGAP013730,5975405,5985395,0,0
3R,EOG091706AK,AGAP008129,6001706,6002685,0,0
3R,EOG091702LS,AGAP008130,6003811,6005991,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
3R,EOG091700M4,AGAP008530,11896815,11900183,0,0
3R,EOG091707QJ,AGAP008533,11963133,12019423,0,0
3R,EOG0917004X,AGAP008535,12026844,12045607,0,0
3R,EOG0917045A,AGAP008536,12132463,12135993,0,0
3R,EOG0917097B,AGAP028065,12134368,12135211,0,0
3R,EOG091705R0,AGAP008537,12145972,12147108,0,0
3R,EOG091701NK,AGAP008538,12152313,12217833,0,0
3R,EOG091704EI,AGAP008539,12302445,12303701,0,0
3R,EOG091702GR,AGAP008540,12309227,12311085,0,0
3R,EOG091704IL,AGAP008542,12318882,12348814,0,0
3R,EOG091702VX,AGAP008544,12401761,12403461,0,0
3R,EOG091701QB,AGAP008547,12467654,12474018,0,0
3R,EOG091701HG,AGAP028011,12490174,12492813,0,0
3R,EOG091701YK,AGAP008549,12494258,12494702,0,0
3R,EOG0917042T,AGAP008550,12497560,12498674,0,0
3R,EOG09170420,AGAP008551,12545417,12547013,0,0
3R,EOG091701BC,AGAP008552,12569038,12574028,0.33,0
3R,EOG0917015D,AGAP008554,12608043,12620927,0,0
3R,EOG091707G1,AGAP008555,12644451,12654467,0.27,0
3R,EOG091702FB,AGAP008556,12691341,12701320,0,0
3R,EOG091702RH,AGAP008557,12704293,12711498,0,0
3R,EOG091702PZ,AGAP008558,12706983,12708979,0,0
3R,EOG091700AO,AGAP008559,12719021,12766230,0,0
3R,EOG091706L2,AGAP008561,12769759,12771151,0,0
3R,EOG091705LV,AGAP008563,12783370,12846012,0,0
3R,EOG091704MK,AGAP008566,12882410,12883846,0,0
3R,EOG0917047V,AGAP008567,12904381,12907976,0,0
3R,EOG09170271,AGAP008570,13074242,13079727,0,0
3R,EOG091705UZ,AGAP008571,13080241,13081311,0,0
3R,EOG0917073E,AGAP008572,13081374,13082051,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
3R,EOG091707G3,AGAP008575,13155480,13158186,0,0
3R,EOG091706JN,AGAP008576,13248396,13250747,0,0
3R,EOG091701YQ,AGAP008577,13254279,13259908,0,0
3R,EOG09170384,AGAP008578,13262401,13264364,0,0
3R,EOG091707CI,AGAP008579,13269031,13269828,0,0
3R,EOG0917013M,AGAP028204,13281070,13284385,0,0
3R,EOG0917002I,AGAP008584,13292416,13297285,0,0
3R,EOG091702P6,AGAP008593,13451790,13466625,0,0
3R,EOG091701ZI,AGAP008596,13469012,13478963,0,0
3R,EOG0917047Y,AGAP008598,13494877,13496626,0,0
3R,EOG091702BN,AGAP008599,13497412,13499076,0,0
3R,EOG0917059Z,AGAP008602,13507153,13508438,0,0
