ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
X,EOG09170400,AGAP000045,696886,735718,0,0
X,EOG091705V0,AGAP000046,740684,744542,0,0
X,EOG091707OL,AGAP000047,752726,754365,0,0
X,EOG091700CB,AGAP000048,780013,787862,0,0
X,EOG091709C5,AGAP012954,792020,793596,0,0
X,EOG091703QI,AGAP000049,803642,809800,0,0
X,EOG091701NU,AGAP000051,838200,840880,0,0
X,EOG091704M7,AGAP000053,842797,844087,0,0
X,EOG091700GN,AGAP000054,850501,891167,0,0
X,EOG091707QM,AGAP013447,887560,889140,0.256,0
X,EOG091701PB,AGAP000055,894175,898770,0,0
X,EOG091702YJ,AGAP000056,900563,904069,0,0
X,EOG091702KL,AGAP013380,913208,917322,0,0
X,EOG091704NN,AGAP000057,921077,922938,0,0
X,EOG0917005Z,AGAP000058,932591,947534,0,0
X,EOG091702PT,AGAP000061,957981,961570,0,0
X,EOG091703GK,AGAP000062,973404,978256,0,0
X,EOG091704KH,AGAP000063,980089,983261,0,0
X,EOG0917005K,AGAP000064,993391,1000544,0,0
X,EOG0917030O,AGAP013381,1005551,1010309,0,0
X,EOG091701MW,AGAP000066,1026072,1029625,0,0
X,EOG0917069L,AGAP000068,1048365,1058699,0,0
X,EOG091706MP,AGAP000069,1060754,1062050,0,0
X,EOG09170B9V,AGAP007278,1091287,1096754,0,0
X,EOG091701F4,AGAP000070,1100127,1104999,0,0
X,EOG0917079X,AGAP000071,1113633,1115173,0,0
X,EOG091706SZ,AGAP000072,1120489,1121931,0,0
X,EOG091704UG,AGAP000073,1160877,1165193,0,0
X,EOG091705QC,AGAP013127,1205360,1206634,0,0
X,EOG091702DP,AGAP000074,1207398,1210353,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
X,EOG091706Y0,AGAP000402,7279056,7279974,0,0
X,EOG091704YA,AGAP000403,7288463,7291716,0,0
X,EOG091702HU,AGAP000405,7299356,7303497,0,0
X,EOG091700JZ,AGAP000406,7310660,7318863,0,0
X,EOG091702P1,AGAP000407,7326460,7331183,0,0
X,EOG091706NF,AGAP000408,7334403,7335498,0.253,0
X,EOG091702Z2,AGAP000411,7378463,7382141,0,0
X,EOG091703JI,AGAP000412,7386318,7391029,0,0
X,EOG091700VY,AGAP000413,7395054,7400773,0,0
X,EOG091705VZ,AGAP000414,7403129,7404268,0,0
X,EOG09170A00,AGAP000415,7404437,7405054,0,0
X,EOG091706BK,AGAP000416,7437094,7438072,0,0
X,EOG091703EO,AGAP000420,7545200,7550460,0,0
X,EOG09170764,AGAP000421,7554571,7560998,0,0
X,EOG09170ASD,AGAP000425,7614019,7615753,0,0
X,EOG091708XO,AGAP000426,7618255,7618858,0,0
X,EOG0917006X,AGAP000427,7623873,7631089,0,0
X,EOG091703YU,AGAP000428,7633543,7637519,0,0
X,EOG091701E7,AGAP000429,7638335,7644733,0,0
X,EOG091702OH,AGAP000430,7646486,7649633,0,0
X,EOG091705DR,AGAP000431,7658182,7671258,0,0
X,EOG091707LK,AGAP000433,7695274,7697821,0,0
X,EOG091701US,AGAP000434,7701984,7705931,0,0
X,EOG091702WB,AGAP000436,7711432,7717294,0,0
X,EOG091708QM,AGAP000437,7721791,7723233,0,0
X,EOG091706Z7,AGAP013080,7737328,7738793,0,0
X,EOG09170483,AGAP000438,7764531,7765931,0,0
X,EOG0917023V,AGAP000440,7773099,7779784,0,0
X,EOG09170A1N,AGAP000441,7784541,7786949,0,0
X,EOG09170AH1,AGAP000442,7792761,7794122,0,0
