ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
2L,EOG091706JI,AGAP004716,2624121,2627818,0,0
2L,EOG091703CE,AGAP004717,2643650,2679635,0,0
2L,EOG091705NI,AGAP004718,2687938,2714108,0,0
2L,EOG09170581,AGAP004719,2714552,2719933,0,0
2L,EOG09170510,AGAP004720,2740452,2742060,0,0
2L,EOG091703XY,AGAP004721,2749855,2751776,0,0
2L,EOG091707JY,AGAP004722,2752440,2753193,0,0
2L,EOG091709GL,AGAP004723,2756804,2760192,0,0
2L,EOG091702WQ,AGAP004724,2775211,2796481,0,0
2L,EOG091701V9,AGAP004725,2798074,2801011,0,0
2L,EOG091702MH,AGAP004726,2805466,2807762,0.832,0
2L,EOG091704QE,AGAP004727,2812213,2814510,0,0
2L,EOG091707FR,AGAP004728,2824043,2831367,0,0
2L,EOG091703IB,AGAP004729,2845174,2847278,0,0
2L,EOG091706L3,AGAP004730,2865742,2866766,0,0
2L,EOG091706FK,AGAP004731,2867613,2884739,0,0
2L,EOG091700VA,AGAP004732,2898562,2906163,0,0
2L,EOG091702EE,AGAP004733,2917673,2919864,0,0
2L,EOG091702Y1,AGAP004734,2920496,2930688,0,0
2L,EOG091704T2,AGAP004735,2966120,2967435,0,0
2L,EOG0917069N,AGAP004736,2968766,2969814,0,0
2L,EOG0917054Y,AGAP004737,2970769,2972435,0,0
2L,EOG091701RQ,AGAP004738,2972794,2974434,0,0
2L,EOG091705Z0,AGAP004739,2976219,2977875,0,0
2L,EOG09170720,AGAP004740,2982984,2983914,0.296,0
2L,EOG091705ST,AGAP004741,2997029,2998143,0,0
2L,EOG091700OP,AGAP004742,2999465,3004703,0,0
2L,EOG09170459,AGAP004744,3021924,3025400,0,0
2L,EOG0917021E,AGAP004746,3030774,3033159,0,0
2L,EOG0917012W,AGAP004747,3034078,3037570,0.409,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
2L,EOG09170C22,AGAP004748,3038051,3038283,0,0
2L,EOG091704CS,AGAP004749,3038802,3040142,0,0
