ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
X,EOG091700HV,AGAP000178,2987173,2991824,0,2.29628604812999e-08
X,EOG091702ZH,AGAP000179,2993095,2995080,0,2.29628604812999e-08
X,EOG091704AE,AGAP000180,3000246,3001769,0,2.29628604812999e-08
X,EOG0917047N,AGAP000181,3004280,3005691,0,2.29628604812999e-08
X,EOG0917065Q,AGAP000182,3006724,3008351,0,2.29628604812999e-08
X,EOG091702I4,AGAP000184,3012930,3021325,0,2.29628604812999e-08
X,EOG091701UA,AGAP000185,3032330,3041573,0,2.29628604812999e-08
X,EOG091708E9,AGAP000186,3059627,3060339,0,2.29628604812999e-08
X,EOG091701BO,AGAP000187,3062205,3067403,0,2.29628604812999e-08
X,EOG091705O9,AGAP000188,3076390,3080156,0,2.29628604812999e-08
X,EOG0917011F,AGAP000189,3085239,3090293,0,2.29628604812999e-08
X,EOG091708YL,AGAP000190,3120259,3158051,0,2.29628604812999e-08
X,EOG091701D9,AGAP000193,3181145,3184530,0,2.29628604812999e-08
X,EOG091700IF,AGAP000195,3202676,3209237,0,2.29628604812999e-08
X,EOG0917029F,AGAP000196,3211890,3214319,0,2.29628604812999e-08
X,EOG091703HR,AGAP000199,3260150,3264030,0,2.29628604812999e-08
X,EOG0917033K,AGAP000200,3266605,3275243,0,2.29628604812999e-08
X,EOG0917089L,AGAP000201,3279676,3280497,0,2.29628604812999e-08
X,EOG091701JC,AGAP000203,3364642,3371951,0,2.29628604812999e-08
X,EOG09170A8S,AGAP000204,3375926,3376759,0,2.29628604812999e-08
X,EOG091700G2,AGAP000205,3395897,3424545,0,2.29628604812999e-08
X,EOG09170536,AGAP000207,3430209,3452324,0,2.29628604812999e-08
X,EOG09170183,AGAP000209,3463792,3475668,0,2.29628604812999e-08
X,EOG091703BI,AGAP000210,3477214,3479109,0,2.29628604812999e-08
X,EOG091700T3,AGAP000211,3480557,3482502,0,2.29628604812999e-08
X,EOG091701YD,AGAP000214,3484493,3493483,0,2.29628604812999e-08
X,EOG091705HU,AGAP000213,3485522,3486679,0.299,2.29628604812999e-08
X,EOG091706KQ,AGAP000215,3572299,3581714,0,2.29628604812999e-08
X,EOG091703FO,AGAP000216,3612278,3613944,0,2.29628604812999e-08
X,EOG091701MG,AGAP000217,3631408,3638938,0,2.29628604812999e-08
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
X,EOG091702O9,AGAP000365,6766782,6768196,0,0
X,EOG091708W9,AGAP000366,6771370,6771729,0,0
