ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
2R,EOG091708H0,AGAP001203,1496600,1497106,0,0
2R,EOG091700C8,AGAP001205,1501390,1513371,0,0
2R,EOG091706PE,AGAP001206,1527766,1529013,0,0
2R,EOG091708H1,AGAP001207,1560280,1564387,0,0
2R,EOG091706JX,AGAP013518,1560741,1562260,0,0
2R,EOG0917080C,AGAP001208,1565052,1569115,0,0
2R,EOG091700AY,AGAP001209,1570811,1583778,0.355,0
2R,EOG091707SJ,AGAP001211,1586093,1588821,0,0
2R,EOG091704XP,AGAP013011,1590486,1592093,0,0
2R,EOG091707Y2,AGAP001212,1593824,1595243,0,0
2R,EOG091703KT,AGAP001213,1599878,1603974,0.38,0
2R,EOG091702AD,AGAP001215,1608289,1613085,0,0
2R,EOG09170BE9,AGAP013543,1611197,1611709,0,0
2R,EOG091704N6,AGAP001217,1615480,1616839,0,0
2R,EOG0917045R,AGAP001218,1618103,1620207,0,0
2R,EOG091707LO,AGAP001222,1636163,1637054,0,0
2R,EOG0917039O,AGAP001223,1637532,1639428,0,0
2R,EOG091701VS,AGAP001224,1639768,1641840,0,0
2R,EOG0917016K,AGAP001225,1642948,1646465,0.918,0
2R,EOG091705RG,AGAP001226,1647691,1648722,0,0
2R,EOG091700ZJ,AGAP001227,1648963,1652299,0,0
2R,EOG09170A06,AGAP001228,1652312,1652885,0,0
2R,EOG09170ADS,AGAP001230,1686238,1691977,0,0
2R,EOG0917032R,AGAP001231,1730409,1745786,0,0
2R,EOG091704FQ,AGAP001232,1746104,1747345,0,0
2R,EOG0917049F,AGAP001233,1747788,1749475,0,0
2R,EOG0917004M,AGAP001234,1750144,1757210,0,0
2R,EOG0917042Q,AGAP001235,1758193,1760443,0,0
2R,EOG091702WJ,AGAP001236,1770522,1772729,0,0
2R,EOG091709NJ,AGAP001237,1772988,1773835,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
2R,EOG091700YM,AGAP001238,1789301,1815088,0,0
2R,EOG09170382,AGAP001240,1882699,1884655,0,0
2R,EOG09170792,AGAP001241,1905684,1906697,0,0
2R,EOG0917016A,AGAP013332,1934306,1938456,0,0
2R,EOG091706KZ,AGAP001242,1970271,1973082,0,0
2R,EOG09170221,AGAP001243,1988323,1990704,0,0
2R,EOG091706PB,AGAP001246,2031648,2032691,0,0
2R,EOG091702Y5,AGAP001247,2033356,2034280,0,0
2R,EOG091701UR,AGAP001249,2037107,2038088,0,0
2R,EOG091706QY,AGAP001252,2041741,2042734,0,0
2R,EOG091700UZ,AGAP001255,2046301,2052544,0,0
2R,EOG091700PU,AGAP001256,2053489,2058666,0,0
2R,EOG091707JM,AGAP001258,2066467,2067177,0,0
2R,EOG091700QB,AGAP001261,2089359,2091433,0,0
2R,EOG091704N8,AGAP001264,2095791,2097398,0,0
2R,EOG091701PN,AGAP001265,2101260,2106211,0.678,0
2R,EOG091701EL,AGAP001267,2126593,2131844,0,0
2R,EOG09170AIW,AGAP001268,2132674,2133327,0,0
2R,EOG091702OZ,AGAP001269,2140536,2145097,0,0
2R,EOG091706F8,AGAP001270,2146078,2147273,0,0
2R,EOG091700GI,AGAP001271,2148670,2158897,0.937,0
2R,EOG0917027Q,AGAP001272,2161865,2165658,0,0
2R,EOG091708MM,AGAP001275,2186143,2186808,0,0
2R,EOG091703ZQ,AGAP001276,2187254,2188780,0,0
2R,EOG09170A05,AGAP001277,2189476,2189948,0,0
2R,EOG091708SU,AGAP001278,2195493,2197228,0,0
2R,EOG09170A3T,AGAP013159,2206679,2207523,0,0
2R,EOG091703JE,AGAP001279,2217740,2219308,0,0
2R,EOG091704KI,AGAP001280,2263694,2265732,0,0
2R,EOG091702SM,AGAP001281,2269264,2274193,0.779,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
2R,EOG09170433,AGAP001284,2280101,2281706,0,0
