ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
2L,EOG0917063C,AGAP004677,157496,181213,0,4.5698010995522e-12
2L,EOG091705C2,AGAP004678,203866,204956,0,4.5698010995522e-12
2L,EOG091704OY,AGAP004679,208417,210276,0,4.5698010995522e-12
2L,EOG091709JI,AGAP004680,271285,271815,0.288,4.5698010995522e-12
2L,EOG09170387,AGAP004682,433503,461082,0,4.5698010995522e-12
2L,EOG091701WO,AGAP004683,485737,488369,0,4.5698010995522e-12
2L,EOG09170AW4,AGAP004684,493039,493543,0,4.5698010995522e-12
2L,EOG09170156,AGAP004685,493633,497560,0,4.5698010995522e-12
2L,EOG091703UY,AGAP004686,742521,747021,0,4.5698010995522e-12
2L,EOG09170A9V,AGAP004688,1018044,1019196,0.467,4.5698010995522e-12
2L,EOG091703DI,AGAP004689,1052326,1056900,0,4.5698010995522e-12
2L,EOG09170A87,AGAP004690,1133189,1133669,0,4.5698010995522e-12
2L,EOG091704KA,AGAP004691,1272628,1290444,0,4.5698010995522e-12
2L,EOG091700EM,AGAP004692,1411121,1441196,0,4.5698010995522e-12
2L,EOG091701PE,AGAP004693,1527686,1533479,0,4.5698010995522e-12
2L,EOG091703F4,AGAP004694,1595176,1602225,0,4.5698010995522e-12
2L,EOG091706W9,AGAP004695,1834222,1835398,0,4.5698010995522e-12
2L,EOG091705TA,AGAP004698,1969201,1970850,0,4.5698010995522e-12
2L,EOG091701ZD,AGAP004699,1974042,1976357,0,4.5698010995522e-12
2L,EOG091706CK,AGAP004700,2013727,2014922,0,4.5698010995522e-12
2L,EOG091700Z5,AGAP004701,2074972,2120041,0,4.5698010995522e-12
2L,EOG091700G8,AGAP004703,2248770,2253546,0,4.5698010995522e-12
2L,EOG091703WH,AGAP004704,2253748,2255415,0,4.5698010995522e-12
2L,EOG0917064V,AGAP004706,2305657,2306118,0,4.5698010995522e-12
2L,EOG0917029B,AGAP004708,2471997,2474296,0,4.5698010995522e-12
2L,EOG0917097Z,AGAP004709,2482628,2483204,0,4.5698010995522e-12
2L,EOG09170BJX,AGAP004710,2483299,2483553,0,4.5698010995522e-12
