ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
2L,EOG09170795,AGAP005790,20714240,20714995,0,0
2L,EOG091707EW,AGAP005793,20768071,20769993,0.609,0
2L,EOG0917070R,AGAP005794,20816197,20838668,0,0
2L,EOG091702UQ,AGAP005795,20893392,20935097,0,0
2L,EOG091700QE,AGAP005796,20952855,20976176,0.301,0
2L,EOG091704EG,AGAP005797,21037465,21038719,0,0
2L,EOG091707HV,AGAP005799,21042257,21163656,0.35,0
2L,EOG0917020D,AGAP005800,21192433,21194761,0.435,0
2L,EOG091708CK,AGAP005801,21196328,21197032,0.636,0
2L,EOG091701L2,AGAP005803,21202719,21236613,0.485,0
2L,EOG091704BA,AGAP005805,21358697,21360461,0,0
2L,EOG091702AY,AGAP005806,21431911,21483124,0,0
2L,EOG091700GA,AGAP005808,21536785,21545393,0,0
2L,EOG091708QL,AGAP005809,21620403,21622494,0,0
2L,EOG091700BR,AGAP005811,21627556,21630573,0.274,0
2L,EOG0917083X,AGAP005812,21631204,21632065,0,0
2L,EOG091709BB,AGAP005813,21632740,21633195,0,0
2L,EOG0917024J,AGAP005814,21634412,21636655,0,0
2L,EOG091706MT,AGAP005815,21638346,21640301,0.324,0
2L,EOG091700ZQ,AGAP005816,21761237,21821057,0,0
2L,EOG0917060N,AGAP005817,21826628,21829616,0,0
2L,EOG0917028U,AGAP005819,21832968,21835239,0,0
2L,EOG091708DV,AGAP005820,21835774,21836506,0,0
2L,EOG091704EE,AGAP005822,21865535,21867076,0.3,0
2L,EOG09170AG5,AGAP005823,22050161,22050956,0,0
2L,EOG091701S0,AGAP005826,22057496,22066474,0,0
2L,EOG091704RJ,AGAP005828,22068864,22076845,0.398,0
2L,EOG091707KB,AGAP005829,22088618,22089572,0.335,0
2L,EOG0917022I,AGAP005830,22091909,22094208,0,0
2L,EOG091701YM,AGAP005832,22285302,22295257,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
2L,EOG091700AK,AGAP005835,22310958,22312826,0,0
2L,EOG09170BUB,AGAP005838,22322214,22322645,0,0
2L,EOG091703Z5,AGAP005839,22337247,22357690,0.317,0
2L,EOG0917009F,AGAP005840,22379862,22417899,0,0
2L,EOG09170AE4,AGAP005842,22420419,22420920,0,0
2L,EOG0917080K,AGAP005843,22423071,22423908,0,0
2L,EOG091703PH,AGAP005845,22427582,22433665,0,0
2L,EOG091703X0,AGAP005846,22436100,22437873,0,0
2L,EOG091703QQ,AGAP005847,22441282,22442694,0,0
