ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
3R,EOG091707HB,AGAP007872,2404198,2404962,0,0
3R,EOG0917002K,AGAP007873,2406093,2413891,0.403,0
3R,EOG091702X5,AGAP007874,2414347,2417389,0,0
3R,EOG091704X1,AGAP007875,2417829,2419754,0.902,0
3R,EOG091709SG,AGAP013741,2419811,2420289,0,0
3R,EOG091700GH,AGAP007877,2424915,2435748,0,0
3R,EOG091703BW,AGAP007878,2456409,2458069,0,0
3R,EOG091701EV,AGAP007879,2459677,2460769,0,0
3R,EOG0917066N,AGAP007880,2461233,2462248,0,0
3R,EOG091704AG,AGAP007881,2462906,2464102,0,0
3R,EOG0917074J,AGAP007882,2464384,2465145,0,0
3R,EOG091703BE,AGAP007883,2465325,2467501,0,0
3R,EOG09170AM1,AGAP007886,2472738,2474568,0,0
3R,EOG091702SR,AGAP007887,2509390,2512476,0,0
3R,EOG091700F0,AGAP007888,2514846,2527095,0,0
3R,EOG09170109,AGAP007891,2530537,2533785,0,0
3R,EOG091700H9,AGAP007892,2538876,2551401,0,0
3R,EOG09170AHV,AGAP007893,2560378,2560814,0,0
3R,EOG091701X0,AGAP007894,2560923,2563317,0,0
3R,EOG091702GO,AGAP007895,2563728,2566423,0,0
3R,EOG0917031U,AGAP007896,2568193,2570564,0,0
3R,EOG09170692,AGAP007897,2572155,2573249,0,0
3R,EOG09170079,AGAP007900,2576518,2579805,0,0
3R,EOG0917083H,AGAP007899,2584246,2585091,0,0
3R,EOG091701P2,AGAP007902,2595121,2602225,0,0
3R,EOG0917036F,AGAP007903,2604939,2609001,0,0
3R,EOG091703A8,AGAP007904,2605246,2607078,0.777,0
3R,EOG09170029,AGAP007905,2610532,2619915,0,0
3R,EOG09170BRH,AGAP007906,2639446,2639682,0,0
3R,EOG09170A94,AGAP007907,2643010,2643264,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
3R,EOG091702K1,AGAP007909,2671044,2672384,0,0
3R,EOG091709JM,AGAP007910,2715973,2716919,0,0
3R,EOG0917028L,AGAP007911,2717869,2720124,0,0
3R,EOG09170BFO,AGAP007913,2721623,2722079,0,0
3R,EOG091701NG,AGAP007914,2722526,2725328,0,0
3R,EOG091701IM,AGAP007916,2782414,2785612,0,0
3R,EOG091700FH,AGAP007917,2787755,2792364,0,0
3R,EOG09170055,AGAP007918,2800614,2805240,0.767,0
3R,EOG091700XE,AGAP007919,2807292,2813444,0.328,0
3R,EOG0917015J,AGAP007921,2822568,2825762,0.953,0
3R,EOG091703KS,AGAP028055,2836386,2838097,0,0
3R,EOG091709PB,AGAP007922,2838297,2838771,0,0
3R,EOG0917006D,AGAP007923,2839732,2853978,0,0
3R,EOG0917000E,AGAP007924,2856038,2897844,0,0
3R,EOG091700D4,AGAP007925,2908891,2916228,0,0
3R,EOG0917029S,AGAP007926,2917276,2919440,0.574,0
3R,EOG091709UT,AGAP007927,2920433,2920903,0,0
3R,EOG0917088A,AGAP007929,2940915,2941661,0,0
3R,EOG091706YQ,AGAP007930,3046904,3048440,0,0
3R,EOG091705G3,AGAP007932,3126538,3127922,0,0
3R,EOG0917068A,AGAP007933,3138988,3140001,0,0
3R,EOG091704ID,AGAP007935,3148064,3167157,0,0
3R,EOG091709DG,AGAP007936,3211931,3212580,0.332,0
3R,EOG0917063J,AGAP007938,3214448,3217145,0,0
3R,EOG091700LA,AGAP007939,3218295,3221971,0,0
3R,EOG09170394,AGAP007941,3228477,3230605,0,0
3R,EOG091704EC,AGAP007942,3231665,3241010,0,0
3R,EOG09170BTK,AGAP007943,3243355,3243861,0,0
3R,EOG091703ZG,AGAP007945,3250860,3252530,0,0
3R,EOG091700W0,AGAP007946,3252794,3255036,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
3R,EOG091708DS,AGAP013747,4021891,4022520,0,0.000327000135668659
3R,EOG091703PW,AGAP008009,4024760,4105613,0,0.000327000135668659
3R,EOG09170716,AGAP008010,4171032,4172252,0,0.000327000135668659
3R,EOG09170BZN,AGAP008011,4172908,4173270,0,0.000327000135668659
3R,EOG091708Z6,AGAP008012,4173319,4174152,0,0.000327000135668659
3R,EOG091701ZZ,AGAP008013,4175101,4178161,0,0.000327000135668659
3R,EOG09170A3V,AGAP008014,4179402,4181908,0,0.000327000135668659
3R,EOG091703Q5,AGAP008015,4187075,4188802,0,0.000327000135668659
3R,EOG091701XL,AGAP008016,4190538,4192896,0,0.000327000135668659
3R,EOG09170061,AGAP008017,4248607,4273785,0.453,0.000327000135668659
3R,EOG0917010H,AGAP008020,4324289,4326344,0,0.000327000135668659
3R,EOG0917034W,AGAP008022,4326802,4328809,0,0.000327000135668659
3R,EOG091704X9,AGAP008023,4384025,4390541,0,0.000327000135668659
3R,EOG091706BA,AGAP008025,4416928,4478260,0,0.000327000135668659
3R,EOG091704KJ,AGAP013728,4492632,4493873,0,0.000327000135668659
3R,EOG091703HZ,AGAP008028,4524591,4537135,0,0.000327000135668659
3R,EOG091703HU,AGAP028427,4689808,4754923,0,0.000327000135668659
3R,EOG0917071D,AGAP013760,4763368,4764864,0.291,0.000327000135668659
3R,EOG0917072W,AGAP008034,4766742,4768289,0,0.000327000135668659
3R,EOG091702J1,AGAP008035,4769799,4788402,0,0.000327000135668659
3R,EOG091702JI,AGAP008037,4789456,4791140,0,0.000327000135668659
3R,EOG091702EI,AGAP008042,4803183,4804625,0,0.000327000135668659
3R,EOG0917086T,AGAP008043,4804832,4805494,0,0.000327000135668659
3R,EOG091709TS,AGAP008045,4809098,4809578,0,0.000327000135668659
3R,EOG091702C6,AGAP013736,4810076,4812172,0,0.000327000135668659
3R,EOG0917028B,AGAP008046,4839621,4845414,0,0.000327000135668659
3R,EOG0917079J,AGAP013713,4847623,4848630,0,0.000327000135668659
3R,EOG0917005L,AGAP008047,4850248,4856766,0,0.000327000135668659
3R,EOG091702ZW,AGAP008048,4857721,4860656,0.81,0.000327000135668659
3R,EOG091705AM,AGAP008049,4861410,4862564,0,0.000327000135668659
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
3R,EOG091701OK,AGAP008131,6012537,6018369,0,0
3R,EOG0917039V,AGAP008132,6014024,6016277,0,0
3R,EOG0917056J,AGAP008133,6030948,6032182,0,0
3R,EOG091702UA,AGAP008135,6047269,6048951,0.915,0
3R,EOG091704UL,AGAP008136,6050975,6053131,0.25,0
3R,EOG091700CZ,AGAP008137,6072566,6087634,0,0
3R,EOG091703XI,AGAP008138,6092088,6093806,0,0
3R,EOG091703C6,AGAP013711,6097329,6099544,0,0
3R,EOG09170627,AGAP013769,6100805,6103082,0,0
3R,EOG0917018U,AGAP008139,6107817,6109473,0,0
3R,EOG091703HO,AGAP008141,6123739,6125285,0,0
3R,EOG091700RK,AGAP008144,6134805,6150225,0,0
