ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
3L,EOG091706RT,AGAP010454,3873021,3874264,0,0
3L,EOG091702LO,AGAP010455,3882566,3884406,0,0
3L,EOG09170660,AGAP010457,3905953,3907006,0,0
3L,EOG09170ABP,AGAP010458,3922567,3923168,0,0
3L,EOG091704R1,AGAP010459,3926356,3928128,0,0
3L,EOG091708RT,AGAP010460,3929176,3929940,0,0
3L,EOG09170BQ6,AGAP028034,3933599,3934438,0,0
3L,EOG091700S4,AGAP010462,3936483,3943812,0,0
3L,EOG091705SE,AGAP010463,3941473,3942383,0,0
3L,EOG09170994,AGAP010464,3944950,3945956,0,0
3L,EOG091708YK,AGAP027994,3950434,3950952,0.253,0
3L,EOG091705S9,AGAP028198,3967730,3969010,0,0
3L,EOG091704N5,AGAP010467,3969557,3970510,0,0
3L,EOG091708W7,AGAP028162,3983240,3984003,0,0
3L,EOG091707KU,AGAP028062,4004622,4005394,0,0
3L,EOG091705ZH,AGAP028003,4015345,4016311,0,0
3L,EOG091706EN,AGAP010470,4033321,4034114,0.63,0
3L,EOG091709GT,AGAP010471,4056502,4058557,0,0
3L,EOG091700U4,AGAP010474,4164171,4170962,0,0
3L,EOG091706GH,AGAP010475,4171794,4172756,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
3L,EOG091706MI,AGAP010803,10603176,10603890,0,0
3L,EOG091706SO,AGAP010804,10632346,10637801,0.289,0
3L,EOG0917015A,AGAP010805,10668106,10672748,0,0
3L,EOG091701GS,AGAP010806,10693820,10694893,0,0
3L,EOG091703XR,AGAP010807,10707771,10711042,0,0
3L,EOG091701W2,AGAP010808,10711925,10718096,0,0
3L,EOG091700HA,AGAP010810,10791477,10797545,0,0
3L,EOG091705XB,AGAP010811,10908911,10910026,0,0
3L,EOG091700IB,AGAP010812,11001288,11007349,0,0
3L,EOG091700D5,AGAP010814,11185704,11190462,0,0
3L,EOG091701ZV,AGAP010817,11244116,11260285,0,0
3L,EOG09170BF3,AGAP010820,11302054,11303186,0,0
3L,EOG09170419,AGAP010821,11334659,11337261,0,0
3L,EOG0917035M,AGAP010823,11443685,11449916,0,0
3L,EOG09170B2Q,AGAP010824,11455464,11456019,0,0
