ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
X,EOG091708NF,AGAP000691,12435496,12436260,0,0
X,EOG09170C39,AGAP000692,12437723,12437989,0,0
X,EOG09170C0R,AGAP000693,12440803,12441068,0,0
X,EOG09170C05,AGAP000694,12442255,12442532,0,0
X,EOG091709SW,AGAP000695,12443875,12444668,0,0
X,EOG09170AA7,AGAP013437,12450966,12451502,0,0
X,EOG091709G7,AGAP013084,12468880,12469793,0,0
X,EOG091706W1,AGAP000696,12474727,12484582,0.85,0
X,EOG091705YP,AGAP013464,12496231,12499509,0,0
X,EOG091705JH,AGAP000698,12541490,12542613,0,0
X,EOG091705SP,AGAP000699,12542919,12545464,0,0
X,EOG091707H8,AGAP000700,12550343,12555739,0,0
X,EOG0917019A,AGAP000702,12563065,12570020,0,0
X,EOG09170228,AGAP000703,12597182,12610383,0,0
X,EOG09170415,AGAP013449,12626285,12627237,0,0
X,EOG091701L8,AGAP000707,12660502,12671546,0,0
X,EOG091700KW,AGAP000708,12682362,12697813,0,0
X,EOG091701HY,AGAP000711,12700363,12706040,0,0
X,EOG091703VZ,AGAP000713,12728756,12742680,0,0
X,EOG0917037K,AGAP013154,12751181,12753181,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
X,EOG091704Y6,AGAP001052,20969946,21116818,0,0
X,EOG09170ADU,AGAP001053,21347331,21367404,0,0
X,EOG0917065G,AGAP013021,21608360,21721612,0,0
X,EOG0917096P,AGAP001056,21755830,21762593,0,0
X,EOG091706RZ,AGAP001058,21772459,21773678,0.271,0
X,EOG0917017C,AGAP001061,22104915,22212120,0,0
X,EOG0917081Y,AGAP001064,22293237,22319207,0,0
X,EOG091703G4,AGAP001065,22328619,22330127,0,0
X,EOG091708VH,AGAP001068,22390607,22391155,0,0
X,EOG091707AG,AGAP001069,22455323,22488001,0,0
X,EOG091701UY,AGAP001070,22496533,22562925,0,0
X,EOG0917058B,AGAP001073,22750645,22847872,0,0
X,EOG091702QY,AGAP001076,22937938,22946654,0,0
X,EOG09170DW8,AGAP001078,23113607,23113930,0,0
X,EOG091705ET,AGAP001081,23370755,23373929,0,0
X,EOG0917012I,AGAP001082,23467516,23493461,0,0
X,EOG09170308,AGAP001084,23511522,23634351,0,0
X,EOG09170665,AGAP013547,23638153,23638696,0,0
X,EOG09170APR,AGAP001088,23708632,23709241,0,0
X,EOG09170ELS,AGAP001089,23749169,23749351,0,0
