ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
3R,EOG0917031U,AGAP007896,2568193,2570564,0,0
3R,EOG09170692,AGAP007897,2572155,2573249,0,0
3R,EOG09170079,AGAP007900,2576518,2579805,0,0
3R,EOG0917083H,AGAP007899,2584246,2585091,0,0
3R,EOG091701P2,AGAP007902,2595121,2602225,0,0
3R,EOG0917036F,AGAP007903,2604939,2609001,0.431,0
3R,EOG091703A8,AGAP007904,2605246,2607078,0,0
3R,EOG09170029,AGAP007905,2610532,2619915,0,0
3R,EOG09170BRH,AGAP007906,2639446,2639682,0,0
3R,EOG09170A94,AGAP007907,2643010,2643264,0,0
3R,EOG091702K1,AGAP007909,2671044,2672384,0,0
3R,EOG091709JM,AGAP007910,2715973,2716919,0,0
3R,EOG0917028L,AGAP007911,2717869,2720124,0,0
3R,EOG09170BFO,AGAP007913,2721623,2722079,0,0
3R,EOG091701NG,AGAP007914,2722526,2725328,0,0
3R,EOG091701IM,AGAP007916,2782414,2785612,0,0
3R,EOG091700FH,AGAP007917,2787755,2792364,0,0
3R,EOG09170055,AGAP007918,2800614,2805240,0,0
3R,EOG091700XE,AGAP007919,2807292,2813444,0,0
3R,EOG0917015J,AGAP007921,2822568,2825762,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
3R,EOG091700M5,AGAP008087,5298415,5303042,0.73,0
3R,EOG091706BU,AGAP008088,5303500,5304487,0,0
3R,EOG0917005J,AGAP008090,5321021,5327623,0,0
3R,EOG091702UK,AGAP008091,5403364,5405361,0,0
3R,EOG091705TB,AGAP008092,5406440,5407605,0,0
3R,EOG091703MU,AGAP008093,5513870,5515537,0,0
3R,EOG09170AGX,AGAP008094,5631660,5632112,0,0
3R,EOG091700NK,AGAP008095,5632541,5636592,0,0
3R,EOG091704PI,AGAP008097,5640503,5641765,0,0
3R,EOG091702NT,AGAP008100,5666799,5782835,0,0
3R,EOG091707Q5,AGAP008106,5810307,5811027,0,0
3R,EOG091705G1,AGAP008107,5812163,5813698,0,0
3R,EOG091705D4,AGAP008108,5815226,5816664,0,0
3R,EOG091706OZ,AGAP008109,5819435,5820568,0,0
3R,EOG0917065C,AGAP008110,5827520,5828806,0,0
3R,EOG091704XN,AGAP008111,5829034,5830434,0,0
3R,EOG091702J4,AGAP008112,5831651,5833695,0,0
3R,EOG091709NG,AGAP008113,5835869,5838540,0,0
3R,EOG09170AJL,AGAP013746,5845224,5845736,0,0
3R,EOG091704VS,AGAP008114,5847009,5848464,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
3R,EOG09170AET,AGAP013712,7010647,7019784,0,0.000821450345446543
3R,EOG0917009M,AGAP008221,7028563,7044274,0,0.000821450345446543
3R,EOG091705I8,AGAP008222,7095141,7117980,0,0.000821450345446543
3R,EOG091702K4,AGAP008223,7143325,7145780,0,0.000821450345446543
3R,EOG091705WW,AGAP008224,7146471,7156301,0,0.000821450345446543
3R,EOG091706F7,AGAP008225,7163837,7164865,0,0.000821450345446543
3R,EOG091707UL,AGAP008226,7165555,7166543,0,0.000821450345446543
3R,EOG091701G6,AGAP008227,7167891,7172527,0.28,0.000821450345446543
3R,EOG091707WA,AGAP008228,7176532,7191432,0,0.000821450345446543
3R,EOG0917021Q,AGAP008229,7200006,7202199,0,0.000821450345446543
3R,EOG0917056L,AGAP008230,7206258,7207760,0,0.000821450345446543
3R,EOG091701SC,AGAP008232,7436657,7478834,0,0.000821450345446543
3R,EOG091702CL,AGAP008233,7543169,7544732,0,0.000821450345446543
3R,EOG091709OZ,AGAP008234,7544828,7545393,0,0.000821450345446543
3R,EOG091706JC,AGAP008235,7548888,7550549,0,0.000821450345446543
3R,EOG091700IN,AGAP008236,7550870,7558593,0,0.000821450345446543
3R,EOG091704M8,AGAP008237,7560087,7562432,0,0.000821450345446543
3R,EOG09170633,AGAP008238,7563678,7565339,0,0.000821450345446543
3R,EOG091700NU,AGAP008239,7566776,7571675,0,0.000821450345446543
3R,EOG0917035N,AGAP008241,7587536,7590724,0,0.000821450345446543
