ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
2R,EOG091700YM,AGAP001238,1789301,1815088,0,0
2R,EOG09170382,AGAP001240,1882699,1884655,0,0
2R,EOG09170792,AGAP001241,1905684,1906697,0,0
2R,EOG0917016A,AGAP013332,1934306,1938456,0,0
2R,EOG091706KZ,AGAP001242,1970271,1973082,0,0
2R,EOG09170221,AGAP001243,1988323,1990704,0,0
2R,EOG091706PB,AGAP001246,2031648,2032691,0,0
2R,EOG091702Y5,AGAP001247,2033356,2034280,0,0
2R,EOG091701UR,AGAP001249,2037107,2038088,0,0
2R,EOG091706QY,AGAP001252,2041741,2042734,0,0
2R,EOG091700UZ,AGAP001255,2046301,2052544,0,0
2R,EOG091700PU,AGAP001256,2053489,2058666,0.395,0
2R,EOG091707JM,AGAP001258,2066467,2067177,0,0
2R,EOG091700QB,AGAP001261,2089359,2091433,0,0
2R,EOG091704N8,AGAP001264,2095791,2097398,0,0
2R,EOG091701PN,AGAP001265,2101260,2106211,0,0
2R,EOG091701EL,AGAP001267,2126593,2131844,0,0
2R,EOG09170AIW,AGAP001268,2132674,2133327,0,0
2R,EOG091702OZ,AGAP001269,2140536,2145097,0.636,0
2R,EOG091706F8,AGAP001270,2146078,2147273,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
2R,EOG091700GI,AGAP001271,2148670,2158897,0,0
2R,EOG0917027Q,AGAP001272,2161865,2165658,0,0
2R,EOG091708MM,AGAP001275,2186143,2186808,0,0
2R,EOG091703ZQ,AGAP001276,2187254,2188780,0,0
2R,EOG09170A05,AGAP001277,2189476,2189948,0,0
2R,EOG091708SU,AGAP001278,2195493,2197228,0,0
2R,EOG09170A3T,AGAP013159,2206679,2207523,0,0
2R,EOG091703JE,AGAP001279,2217740,2219308,0,0
2R,EOG091704KI,AGAP001280,2263694,2265732,0,0
2R,EOG091702SM,AGAP001281,2269264,2274193,0,0
2R,EOG09170433,AGAP001284,2280101,2281706,0,0
2R,EOG09170187,AGAP001286,2472493,2475513,0,0
2R,EOG0917000R,AGAP001287,2476347,2498876,0,0
2R,EOG091701JY,AGAP001290,2505659,2508881,0,0
2R,EOG091707L8,AGAP001291,2539595,2571510,0,0
2R,EOG091701CF,AGAP001293,2620071,2623094,0,0
2R,EOG091703IF,AGAP001294,2623887,2625983,0.836,0
2R,EOG0917006V,AGAP001296,2634398,2644334,0,0
2R,EOG091705J6,AGAP001297,2646276,2647697,0,0
2R,EOG0917058I,AGAP013277,2656898,2658129,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
2R,EOG09170AOE,AGAP001303,2716354,2723763,0,0
2R,EOG091704JC,AGAP001304,2734846,2737423,0,0
2R,EOG091703U0,AGAP001308,2807523,2818374,0,0
2R,EOG0917049Q,AGAP001309,2838494,2840101,0,0
2R,EOG091706F4,AGAP001310,2840856,2842006,0,0
2R,EOG091704MX,AGAP001312,2843216,2845169,0,0
2R,EOG091708LH,AGAP001313,2847152,2868225,0,0
2R,EOG091707WO,AGAP001314,2874692,2875544,0,0
2R,EOG0917026V,AGAP001315,2882539,2977390,0,0
2R,EOG09170BGK,AGAP001316,2915593,2916318,0,0
2R,EOG09170565,AGAP001318,2979899,2981836,0,0
2R,EOG091702Y4,AGAP001319,2983391,2984995,0,0
2R,EOG091700RJ,AGAP001320,2987349,2991073,0.813,0
2R,EOG0917082E,AGAP001321,2992625,2993318,0,0
2R,EOG091701E1,AGAP001322,2993787,2997135,0,0
2R,EOG091700P0,AGAP001324,2999289,3003505,0,0
2R,EOG091706KT,AGAP001325,3004695,3008509,0,0
2R,EOG0917088J,AGAP001326,3009674,3010357,0,0
2R,EOG091701GK,AGAP001328,3039806,3049090,0,0
2R,EOG091701NI,AGAP001330,3124591,3195231,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
2R,EOG09170694,AGAP001332,3251613,3252710,0,0
2R,EOG091702DB,AGAP001333,3253959,3256689,0,0
2R,EOG091704QV,AGAP001334,3260278,3261405,0,0
2R,EOG09170B0G,AGAP001335,3266222,3281792,0,0
2R,EOG0917038R,AGAP001336,3286156,3287944,0,0
2R,EOG091701W8,AGAP001337,3308742,3311392,0,0
2R,EOG091703OJ,AGAP001339,3319866,3321548,0,0
2R,EOG091706V7,AGAP001340,3323087,3324091,0,0
2R,EOG091703O5,AGAP001343,3332349,3344862,0,0
2R,EOG0917066D,AGAP001344,3358519,3370810,0,0
2R,EOG091701UL,AGAP001345,3362647,3364773,0,0
2R,EOG09170874,AGAP001346,3380636,3381809,0,0
2R,EOG0917042B,AGAP001347,3382328,3383981,0,0
2R,EOG091705F8,AGAP001348,3384518,3388160,0,0
2R,EOG09170B5A,AGAP001351,3423284,3423529,0,0
2R,EOG091702JU,AGAP001352,3430998,3431895,0,0
2R,EOG091702HH,AGAP001356,3489213,3493788,0,0
2R,EOG091702YM,AGAP001357,3501596,3503448,0,0
2R,EOG091702O0,AGAP001358,3512832,3520273,0.478,0
2R,EOG091700RO,AGAP001360,3546285,3548750,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
2R,EOG091702CC,AGAP001361,3568692,3571213,0,0
2R,EOG091700EV,AGAP001362,3572442,3577240,0,0
2R,EOG091702BU,AGAP001363,3578190,3580460,0,0
2R,EOG091700VK,AGAP001365,3581815,3584529,0,0
2R,EOG091702LH,AGAP001366,3585064,3587099,0,0
2R,EOG091705CO,AGAP001367,3627250,3631555,0,0
2R,EOG091704GO,AGAP001368,3643044,3645080,0,0
2R,EOG091701GV,AGAP001369,3720448,3729943,0,0
2R,EOG091705HN,AGAP001370,3840142,3879594,0,0
2R,EOG09170906,AGAP001371,3885155,3885883,0,0
2R,EOG0917075O,AGAP001373,3996309,3998138,0.368,0
2R,EOG091704OR,AGAP001374,4001237,4002412,0,0
2R,EOG0917034H,AGAP001375,4010433,4012512,0,0
2R,EOG091704PX,AGAP001376,4014566,4016549,0,0
2R,EOG091704CI,AGAP001379,4039503,4049913,0,0
2R,EOG091707JS,AGAP001380,4050620,4051677,0,0
2R,EOG0917005H,AGAP001381,4053156,4061875,0,0
2R,EOG091707WU,AGAP001382,4067280,4077610,0,0
2R,EOG091700FD,AGAP001386,4103440,4111571,0,0
2R,EOG091707S8,AGAP001388,4120810,4122586,0.512,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
2R,EOG0917066V,AGAP001389,4128479,4139224,0,0
2R,EOG0917054T,AGAP001390,4142275,4145331,0,0
2R,EOG091701OJ,AGAP001391,4146363,4149418,0,0
2R,EOG091709GY,AGAP001392,4149680,4150780,0,0
2R,EOG0917091O,AGAP001393,4152445,4153075,0,0
2R,EOG091707W3,AGAP001394,4155365,4167690,0,0
2R,EOG0917063P,AGAP001395,4178104,4179000,0,0
2R,EOG091702QK,AGAP001397,4181464,4183005,0,0
2R,EOG091707N2,AGAP001398,4183804,4184912,0,0
2R,EOG0917018G,AGAP001399,4186475,4189730,0,0
2R,EOG091708NS,AGAP001400,4190589,4191354,0.874,0
2R,EOG091701IO,AGAP001402,4193941,4196511,0.563,0
2R,EOG0917087H,AGAP001403,4196724,4197308,0,0
2R,EOG0917025G,AGAP001404,4197826,4200745,0,0
2R,EOG091707DK,AGAP013257,4200869,4201633,0,0
2R,EOG091702YS,AGAP001405,4201702,4202833,0,0
2R,EOG091704RG,AGAP001407,4204769,4206121,0,0
2R,EOG09170AWR,AGAP001408,4206635,4207006,0,0
2R,EOG091701LO,AGAP001410,4334732,4351316,0,0
2R,EOG091707T3,AGAP001411,4483219,4496424,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
2R,EOG09170266,AGAP001464,5300731,5315509,0,0
2R,EOG091705X4,AGAP001466,5316668,5317902,0,0
2R,EOG091701DG,AGAP001467,5321976,5326279,0,0
2R,EOG091700WU,AGAP001468,5327695,5334260,0,0
2R,EOG091700P1,AGAP001469,5341315,5350782,0,0
2R,EOG091700OE,AGAP001470,5352331,5354988,0.313,0
2R,EOG091702A7,AGAP001472,5359826,5364330,0,0
2R,EOG09170203,AGAP001473,5364946,5369670,0,0
2R,EOG09170AUK,AGAP001474,5371628,5372306,0,0
2R,EOG091700V4,AGAP001475,5373543,5378008,0,0
2R,EOG091704NW,AGAP001476,5379031,5380414,0,0
2R,EOG091704MV,AGAP001477,5386653,5388221,0,0
2R,EOG09170042,AGAP001478,5390305,5394755,0,0
2R,EOG0917008Q,AGAP001480,5400867,5406762,0.272,0
2R,EOG091701JO,AGAP001482,5412254,5416055,0,0
2R,EOG091704AJ,AGAP001484,5427061,5428794,0,0
2R,EOG091701EX,AGAP001485,5437340,5449576,0,0
2R,EOG091701S3,AGAP001486,5443334,5461406,0,0
2R,EOG091705MR,AGAP001487,5476047,5497777,0,0
2R,EOG091705IG,AGAP001488,5553655,5554731,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
2R,EOG091703SB,AGAP001490,5557024,5558691,0,0
2R,EOG091707OA,AGAP001491,5559163,5559879,0,0
2R,EOG091702XU,AGAP001492,5560688,5562819,0,0
2R,EOG091709JH,AGAP001495,5610198,5630520,0,0
2R,EOG0917016W,AGAP001497,5646482,5659413,0,0
2R,EOG091703EL,AGAP001498,5668629,5670745,0,0
2R,EOG091705JA,AGAP001499,5680743,5683799,0.409,0
